"ResponseId","sam_R1","sam_R2","sam_R3","sam_R4","sam_M1","sam_scenario","sam_condition","sam_diagnostic12","sam_R_tot","robin_R1","robin_R2","robin_R3","robin_R4","robin_M1","robin_scenario","robin_condition","robin_diagnostic12","robin_R_tot","francis_R1","francis_R2","francis_R3","francis_R4","francis_M1","francis_scenario","francis_condition","francis_diagnostic12","francis_R_tot","alex_R1","alex_R2","alex_R3","alex_R4","alex_M1","alex_scenario","alex_condition","alex_diagnostic12","alex_R_tot","age","gender","Sample","attn_chk_1Q","attn_chk_2_Q"
"R_3KvIwfVS9moNavt",7,7,7,7,99,"sam","non-diagnostic","ND1",7,7,7,7,7,93,"robin","diagnostic","NA",7,7,7,6,4,81,"francis","diagnostic","NA",6,7,7,7,7,100,"alex","non-diagnostic","ND2",7,32,2,"MTurk",7,2
"R_31Wo3NPuGkYa7pp",7,7,7,7,83,"sam","non-diagnostic","ND1",7,6,5,6,6,82,"robin","diagnostic","NA",5.75,7,7,7,7,88,"francis","diagnostic","NA",7,6,6,7,6,92,"alex","non-diagnostic","ND2",6.25,28,2,"MTurk",7,5
"R_27j89nB3AnW7wH3",7,7,7,7,100,"sam","non-diagnostic","ND1",7,7,7,6,7,99,"robin","non-diagnostic","ND2",6.75,7,7,6,6,95,"francis","diagnostic","NA",6.5,7,7,7,7,100,"alex","diagnostic","NA",7,33,1,"MTurk",7,2
"R_2DV6mT5T97a7JQv",7,7,7,5,94,"sam","non-diagnostic","ND1",6.5,7,7,7,4,95,"robin","diagnostic","NA",6.25,7,7,6,4,96,"francis","diagnostic","NA",6,7,7,6,4,97,"alex","non-diagnostic","ND2",6,29,2,"MTurk",7,2
"R_1JEiVkO7aX6Vy4s",4,5,5,4,67,"sam","non-diagnostic","ND1",4.5,5,6,3,5,80,"robin","non-diagnostic","ND2",4.75,4,5,6,6,71,"francis","diagnostic","NA",5.25,5,6,4,4,72,"alex","diagnostic","NA",4.75,39,2,"MTurk",7,2
"R_3IYxz7FyMSRLDri",5,6,5,6,57,"sam","non-diagnostic","ND2",5.5,5,6,5,6,54,"robin","diagnostic","NA",5.5,5,6,5,6,40,"francis","non-diagnostic","ND1",5.5,4,5,6,6,53,"alex","diagnostic","NA",5.25,32,1,"student",3,1
"R_3GjshRJlF6jZ5Nu",6,6,6,6,78,"sam","non-diagnostic","ND2",6,6,6,5,7,77,"robin","diagnostic","NA",6,5,5,4,4,60,"francis","non-diagnostic","ND1",4.5,6,6,5,6,73,"alex","diagnostic","NA",5.75,19,3,"student",5,2
"R_11iNpUvDeJuR4dL",6,6,7,6,95,"sam","non-diagnostic","ND2",6.25,6,7,7,6,100,"robin","diagnostic","NA",6.5,6,7,7,6,100,"francis","non-diagnostic","ND1",6.5,6,6,5,7,95,"alex","diagnostic","NA",6,24,1,"student",7,5
"R_1M5tu45l6DLoVfL",7,7,7,7,100,"sam","non-diagnostic","ND2",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","non-diagnostic","ND1",7,7,7,7,7,100,"alex","diagnostic","NA",7,37,1,"student",7,2
"R_2zdytoS5ztPte7r",6,7,7,6,94,"sam","non-diagnostic","ND2",6.5,7,7,7,7,98,"robin","diagnostic","NA",7,5,6,5,6,80,"francis","non-diagnostic","ND1",5.5,7,7,7,7,95,"alex","diagnostic","NA",7,23,2,"student",7,2
"R_8DhR5fZDZ9jdZ8B",7,7,7,7,91,"sam","non-diagnostic","ND2",7,7,7,7,7,89,"robin","diagnostic","NA",7,7,7,7,7,91,"francis","non-diagnostic","ND1",7,7,7,7,7,90,"alex","diagnostic","NA",7,22,2,"student",5,5
"R_A73XZ2mewFcg7xT",6,6,6,6,55,"sam","non-diagnostic","ND2",6,6,6,4,6,50,"robin","diagnostic","NA",5.5,5,5,5,5,50,"francis","non-diagnostic","ND1",5,5,5,5,5,55,"alex","diagnostic","NA",5,43,2,"student",7,5
"R_3HzPTpmGZqIB456",7,7,7,6,75,"sam","non-diagnostic","ND2",6.75,7,7,6,7,80,"robin","diagnostic","NA",6.75,7,6,7,6,85,"francis","non-diagnostic","ND1",6.5,7,7,5,7,96,"alex","diagnostic","NA",6.5,26,2,"student",7,2
"R_2S7tG2VkGHiFoDX",7,7,6,6,100,"sam","non-diagnostic","ND2",6.5,7,7,6,7,100,"robin","diagnostic","NA",6.75,7,7,6,6,100,"francis","non-diagnostic","ND1",6.5,7,7,5,7,100,"alex","diagnostic","NA",6.5,27,2,"student",5,2
"R_1mzqgAr4M1W0Ds0",7,7,7,7,83,"sam","non-diagnostic","ND2",7,7,7,7,7,83,"robin","diagnostic","NA",7,5,5,5,5,80,"francis","non-diagnostic","ND1",5,7,7,7,7,83,"alex","diagnostic","NA",7,52,1,"student",3,5
"R_33v72t9m2lL0x8c",6,6,2,7,95,"sam","non-diagnostic","ND2",5.25,6,6,2,7,90,"robin","diagnostic","NA",5.25,7,7,1,6,90,"francis","non-diagnostic","ND1",5.25,7,7,1,7,100,"alex","diagnostic","NA",5.5,20,2,"student",7,5
"R_3JLD3u2RLBquiQf",6,6,2,6,93,"sam","non-diagnostic","ND2",5,6,6,6,6,91,"robin","diagnostic","NA",6,6,6,6,6,92,"francis","non-diagnostic","ND1",6,6,6,6,6,92,"alex","diagnostic","NA",6,31,2,"student",7,2
"R_3qpoQZIn4S4QooY",7,7,7,7,100,"sam","non-diagnostic","ND2",7,7,7,4,7,100,"robin","diagnostic","NA",6.25,4,4,4,4,50,"francis","non-diagnostic","ND1",4,7,7,7,7,100,"alex","diagnostic","NA",7,28,1,"student",1,2
"R_2b30dgJs3OZV5t0",6,6,5,6,85,"sam","non-diagnostic","ND2",5.75,6,6,4,6,85,"robin","diagnostic","NA",5.5,5,5,4,4,65,"francis","non-diagnostic","ND1",4.5,6,6,4,6,85,"alex","diagnostic","NA",5.5,21,2,"student",7,2
"R_3qke58dD70LQh08",7,7,7,7,89,"sam","non-diagnostic","ND2",7,7,7,6,6,90,"robin","diagnostic","NA",6.5,7,7,6,6,85,"francis","non-diagnostic","ND1",6.5,7,7,7,7,94,"alex","diagnostic","NA",7,20,2,"student",7,2
"R_3Mzi83v4Q6eAe9Q",7,7,7,5,100,"sam","non-diagnostic","ND2",6.5,7,6,5,7,94,"robin","diagnostic","NA",6.25,7,7,6,4,100,"francis","non-diagnostic","ND1",6,7,7,7,7,100,"alex","diagnostic","NA",7,20,1,"student",7,2
"R_sIjQDPXudiH64N3",7,7,6,6,87,"sam","non-diagnostic","ND2",6.5,7,7,6,6,87,"robin","diagnostic","NA",6.5,6,6,5,5,76,"francis","non-diagnostic","ND1",5.5,7,7,6,7,90,"alex","diagnostic","NA",6.75,27,2,"student",7,5
"R_3etvO53X2U5GnrE",7,7,6,7,100,"sam","non-diagnostic","ND2",6.75,7,7,6,7,100,"robin","diagnostic","NA",6.75,7,7,7,6,93,"francis","non-diagnostic","ND1",6.75,7,7,6,7,100,"alex","diagnostic","NA",6.75,20,2,"student",7,2
"R_R48hHC2LfcZfBrX",6,6,6,6,76,"sam","non-diagnostic","ND2",6,7,7,6,7,100,"robin","diagnostic","NA",6.75,4,5,6,3,60,"francis","non-diagnostic","ND1",4.5,5,5,7,7,88,"alex","diagnostic","NA",6,19,1,"student",2,2
"R_r1Jkh4Sb4ycpznr",7,7,7,7,100,"sam","non-diagnostic","ND2",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","non-diagnostic","ND1",7,7,7,7,7,100,"alex","diagnostic","NA",7,46,2,"student",7,5
"R_C8K2Dn8Y7R8Q45H",7,7,7,7,96,"sam","non-diagnostic","ND2",7,6,6,6,6,86,"robin","diagnostic","NA",6,6,5,5,5,38,"francis","non-diagnostic","ND1",5.25,6,6,6,6,78,"alex","diagnostic","NA",6,20,2,"student",7,2
"R_1ls3Xhc0I1apRYY",7,5,7,7,88,"sam","non-diagnostic","ND2",6.5,7,7,5,6,95,"robin","diagnostic","NA",6.25,6,6,7,7,83,"francis","non-diagnostic","ND1",6.5,5,5,6,6,82,"alex","diagnostic","NA",5.5,43,2,"student",2,2
"R_3nMK3TJrFxxWPKB",7,7,7,7,100,"sam","non-diagnostic","ND2",7,6,6,5,7,87,"robin","diagnostic","NA",6,6,6,7,5,87,"francis","non-diagnostic","ND1",6,6,7,7,7,95,"alex","diagnostic","NA",6.75,21,2,"student",7,5
"R_1Fxjt3ecLfr5iZk",7,7,5,5,81,"sam","non-diagnostic","ND2",6,5,7,5,7,90,"robin","diagnostic","NA",6,7,7,7,4,81,"francis","non-diagnostic","ND1",6.25,7,6,6,7,100,"alex","diagnostic","NA",6.5,19,1,"student",7,5
"R_2aEp1uUPinnklBL",6,7,6,6,95,"sam","non-diagnostic","ND2",6.25,6,7,6,6,95,"robin","diagnostic","NA",6.25,7,6,7,6,94,"francis","non-diagnostic","ND1",6.5,7,7,6,7,98,"alex","diagnostic","NA",6.75,21,2,"student",7,5
"R_1H6RwMbGT1yuxbE",7,7,7,7,94,"sam","non-diagnostic","ND2",7,7,7,7,7,92,"robin","diagnostic","NA",7,7,7,7,7,93,"francis","non-diagnostic","ND1",7,7,7,7,7,92,"alex","diagnostic","NA",7,43,2,"student",1,2
"R_1GDm1Df6mbPh1tr",7,7,7,7,100,"sam","non-diagnostic","ND2",7,7,7,7,7,84,"robin","diagnostic","NA",7,6,7,7,7,85,"francis","non-diagnostic","ND1",6.75,7,7,7,7,91,"alex","diagnostic","NA",7,22,3,"student",7,5
"R_RmAVScljRsDVrBD",7,6,6,6,90,"sam","non-diagnostic","ND2",6.25,6,6,6,7,90,"robin","diagnostic","NA",6.25,6,7,7,6,80,"francis","non-diagnostic","ND1",6.5,7,7,6,6,90,"alex","diagnostic","NA",6.5,20,2,"student",7,2
"R_3iqiRQ1HRA0Im1R",6,6,5,6,80,"sam","non-diagnostic","ND2",5.75,6,6,4,6,80,"robin","diagnostic","NA",5.5,5,5,4,4,72,"francis","non-diagnostic","ND1",4.5,7,7,6,7,87,"alex","diagnostic","NA",6.75,22,2,"student",7,5
"R_31QvYidojb1nalE",7,6,7,6,79,"sam","non-diagnostic","ND2",6.5,6,6,6,6,92,"robin","diagnostic","NA",6,6,7,6,5,82,"francis","non-diagnostic","ND1",6,7,7,7,7,98,"alex","diagnostic","NA",7,19,2,"student",4,5
"R_27jVTlb1DOSEzXV",7,7,7,7,100,"sam","non-diagnostic","ND2",7,7,7,1,7,91,"robin","diagnostic","NA",5.5,7,7,7,7,100,"francis","non-diagnostic","ND1",7,7,7,7,7,100,"alex","diagnostic","NA",7,22,2,"student",5,5
"R_3JkpIr73IMBOw2A",7,7,7,7,96,"sam","non-diagnostic","ND2",7,7,7,7,7,97,"robin","diagnostic","NA",7,7,7,7,7,97,"francis","non-diagnostic","ND1",7,7,7,7,7,97,"alex","diagnostic","NA",7,18,2,"student",7,2
"R_2qszbS7K3tF3DcI",6,7,4,5,80,"sam","non-diagnostic","ND2",5.5,6,6,5,6,83,"robin","diagnostic","NA",5.75,7,6,4,5,80,"francis","non-diagnostic","ND1",5.5,7,7,5,6,85,"alex","diagnostic","NA",6.25,22,2,"student",1,5
"R_psF5EeGtu6kGss9",6,6,6,6,85,"sam","non-diagnostic","ND2",6,6,6,6,6,83,"robin","diagnostic","NA",6,6,6,6,6,83,"francis","non-diagnostic","ND1",6,6,6,6,6,86,"alex","diagnostic","NA",6,21,2,"student",7,2
"R_2f3EkEkpSHnXUku",7,7,7,7,89,"sam","non-diagnostic","ND2",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","non-diagnostic","ND1",7,7,7,7,7,100,"alex","diagnostic","NA",7,18,2,"student",1,2
"R_3prGXUscuwByP6u",7,7,7,7,100,"sam","non-diagnostic","ND2",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,5,100,"francis","non-diagnostic","ND1",6.5,7,7,7,7,100,"alex","diagnostic","NA",7,21,2,"student",1,5
"R_w7sru98Rk86mj3X",7,6,6,6,94,"sam","non-diagnostic","ND2",6.25,6,4,7,6,89,"robin","diagnostic","NA",5.75,7,7,7,7,89,"francis","non-diagnostic","ND1",7,6,7,7,6,92,"alex","diagnostic","NA",6.5,18,1,"student",7,2
"R_RF7WC2sGjWN5TK9",7,7,7,7,90,"sam","non-diagnostic","ND2",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","non-diagnostic","ND1",7,7,7,7,7,100,"alex","diagnostic","NA",7,19,2,"student",7,2
"R_2PaK6tY6NdEn5ot",7,7,6,6,98,"sam","non-diagnostic","ND2",6.5,6,6,5,7,95,"robin","diagnostic","NA",6,6,5,4,5,81,"francis","non-diagnostic","ND1",5,7,6,5,7,98,"alex","diagnostic","NA",6.25,21,2,"student",7,5
"R_2dMbTT8PfZWob8n",6,7,6,6,80,"sam","non-diagnostic","ND2",6.25,7,7,6,7,91,"robin","diagnostic","NA",6.75,6,6,6,6,79,"francis","non-diagnostic","ND1",6,7,7,7,7,96,"alex","diagnostic","NA",7,21,2,"student",1,5
"R_1PSgfERdt9JQQAx",7,5,7,5,70,"sam","non-diagnostic","ND2",6,7,5,5,7,67,"robin","diagnostic","NA",6,7,6,5,6,69,"francis","non-diagnostic","ND1",6,7,6,7,7,80,"alex","diagnostic","NA",6.75,18,2,"student",7,2
"R_1jpRSx1X8eXwDIf",7,4,4,4,50,"sam","non-diagnostic","ND2",4.75,7,4,4,6,64,"robin","diagnostic","NA",5.25,5,4,3,3,50,"francis","non-diagnostic","ND1",3.75,7,6,3,5,52,"alex","diagnostic","NA",5.25,35,2,"student",7,5
"R_2Qlidb3DOXHXMjr",7,7,7,7,93,"sam","non-diagnostic","ND2",7,7,7,7,7,92,"robin","diagnostic","NA",7,7,6,2,4,63,"francis","non-diagnostic","ND1",4.75,7,7,7,7,89,"alex","diagnostic","NA",7,21,2,"student",7,2
"R_1BPoCrUf9PXZBcE",6,6,6,6,84,"sam","non-diagnostic","ND2",6,6,6,6,6,90,"robin","diagnostic","NA",6,6,6,6,6,88,"francis","non-diagnostic","ND1",6,6,6,6,6,87,"alex","diagnostic","NA",6,18,2,"student",7,2
"R_3CAZ5Fo8yXZ5805",7,7,7,7,100,"sam","non-diagnostic","ND2",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,99,"francis","non-diagnostic","ND1",7,7,7,7,7,100,"alex","diagnostic","NA",7,19,1,"student",7,2
"R_3e9bq9gXKUzixMV",7,6,6,6,86,"sam","non-diagnostic","ND2",6.25,7,6,6,6,86,"robin","diagnostic","NA",6.25,7,6,6,6,86,"francis","non-diagnostic","ND1",6.25,7,6,6,6,86,"alex","diagnostic","NA",6.25,32,2,"student",7,2
"R_1cS6RzQyB87M4se",7,7,7,7,90,"sam","non-diagnostic","ND2",7,7,7,7,7,90,"robin","diagnostic","NA",7,5,4,7,4,60,"francis","non-diagnostic","ND1",5,7,7,7,7,90,"alex","diagnostic","NA",7,43,2,"student",7,2
"R_3sb16znhDAGRTyJ",6,5,4,5,51,"sam","non-diagnostic","ND2",5,6,5,4,6,60,"robin","diagnostic","NA",5.25,4,5,4,5,50,"francis","non-diagnostic","ND1",4.5,6,7,6,7,80,"alex","diagnostic","NA",6.5,20,2,"student",7,2
"R_2SoxNJiKgU8hcZf",6,7,5,7,100,"sam","non-diagnostic","ND2",6.25,6,7,4,7,100,"robin","diagnostic","NA",6,6,6,6,5,91,"francis","non-diagnostic","ND1",5.75,6,7,6,6,91,"alex","diagnostic","NA",6.25,19,2,"student",7,5
"R_26mdSDfaSmBXwRt",7,7,7,7,100,"sam","non-diagnostic","ND2",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,6,91,"francis","non-diagnostic","ND1",6.75,7,7,7,7,100,"alex","diagnostic","NA",7,20,2,"student",7,2
"R_2aESD4Mg7IV4J7g",7,7,7,7,100,"sam","non-diagnostic","ND2",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","non-diagnostic","ND1",7,7,7,7,7,100,"alex","diagnostic","NA",7,21,2,"student",2,2
"R_296ewOPI4cOcOjO",7,7,7,4,100,"sam","non-diagnostic","ND2",6.25,7,7,7,4,100,"robin","diagnostic","NA",6.25,7,7,7,4,94,"francis","non-diagnostic","ND1",6.25,7,7,6,4,100,"alex","diagnostic","NA",6,18,2,"student",7,2
"R_2S2nMMefJ1RTh2C",6,6,5,5,75,"sam","non-diagnostic","ND2",5.5,5,5,6,6,75,"robin","diagnostic","NA",5.5,4,4,4,4,60,"francis","non-diagnostic","ND1",4,7,7,7,7,75,"alex","diagnostic","NA",7,31,3,"student",7,5
"R_1HjgfcJ1F6hlbTU",7,7,7,7,100,"sam","non-diagnostic","ND2",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","non-diagnostic","ND1",7,7,7,7,7,100,"alex","diagnostic","NA",7,20,2,"student",7,5
"R_3KOzPP8NSDH8UFr",7,7,7,7,100,"sam","non-diagnostic","ND2",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","non-diagnostic","ND1",7,7,7,7,7,100,"alex","diagnostic","NA",7,21,1,"student",7,5
"R_uh1Gx9G4QXG4MiR",7,7,7,7,91,"sam","non-diagnostic","ND2",7,7,7,7,7,90,"robin","diagnostic","NA",7,7,7,7,7,92,"francis","non-diagnostic","ND1",7,7,7,7,7,91,"alex","diagnostic","NA",7,23,1,"student",7,2
"R_30bIKJvGIdf5RNa",7,6,5,6,80,"sam","non-diagnostic","ND2",6,6,6,5,7,85,"robin","diagnostic","NA",6,6,6,5,4,90,"francis","non-diagnostic","ND1",5.25,7,6,6,7,80,"alex","diagnostic","NA",6.5,22,1,"student",7,5
"R_phh7jHpD0YJZDEZ",6,4,5,5,64,"sam","non-diagnostic","ND2",5,6,5,6,6,70,"robin","diagnostic","NA",5.75,5,5,5,4,60,"francis","non-diagnostic","ND1",4.75,7,6,7,7,83,"alex","diagnostic","NA",6.75,19,2,"student",7,2
"R_2wgxMJVGex70BF6",4,4,4,4,50,"sam","non-diagnostic","ND2",4,5,3,4,4,50,"robin","diagnostic","NA",4,5,4,4,5,50,"francis","non-diagnostic","ND1",4.5,4,4,4,4,50,"alex","diagnostic","NA",4,22,2,"student",7,2
"R_8D1MXzwD8VUG9rP",7,7,6,7,100,"sam","non-diagnostic","ND2",6.75,7,7,6,7,100,"robin","diagnostic","NA",6.75,7,7,6,7,100,"francis","non-diagnostic","ND1",6.75,7,7,6,7,100,"alex","diagnostic","NA",6.75,20,1,"student",2,2
"R_22PrspDV90RTvAe",7,6,7,6,100,"sam","non-diagnostic","ND2",6.5,5,4,4,4,59,"robin","diagnostic","NA",4.25,6,5,6,5,80,"francis","non-diagnostic","ND1",5.5,6,6,6,7,100,"alex","diagnostic","NA",6.25,25,2,"student",2,2
"R_2azq4l9WAoVgGoP",7,7,7,7,100,"sam","non-diagnostic","ND2",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","non-diagnostic","ND1",7,7,7,7,7,100,"alex","diagnostic","NA",7,26,2,"student",7,2
"R_2UXgcHuxlbxIiaw",7,5,4,4,65,"sam","non-diagnostic","ND2",5,7,6,6,7,80,"robin","diagnostic","NA",6.5,4,4,4,4,50,"francis","non-diagnostic","ND1",4,5,5,4,4,50,"alex","diagnostic","NA",4.5,27,1,"student",7,2
"R_sMdhYaIrcG3Ad3P",6,6,5,5,90,"sam","non-diagnostic","ND2",5.5,6,7,6,7,90,"robin","diagnostic","NA",6.5,7,7,5,5,90,"francis","non-diagnostic","ND1",6,7,7,6,7,95,"alex","diagnostic","NA",6.75,20,1,"student",7,2
"R_0SSqVE0gytek21b",6,5,7,6,3,"sam","non-diagnostic","ND2",6,7,7,6,7,100,"robin","diagnostic","NA",6.75,7,7,7,7,100,"francis","non-diagnostic","ND1",7,7,6,7,7,100,"alex","diagnostic","NA",6.75,20,2,"student",7,2
"R_PTXhTNkp4Nv8RDr",5,5,5,5,71,"sam","non-diagnostic","ND2",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,5,63,"francis","non-diagnostic","ND1",4.75,6,5,5,5,70,"alex","diagnostic","NA",5.25,22,2,"student",7,NA
"R_10Ox47InZRETOkX",7,7,7,7,100,"sam","non-diagnostic","ND2",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","non-diagnostic","ND1",7,7,7,7,7,100,"alex","diagnostic","NA",7,44,2,"student",7,5
"R_24CTjNxHMiA3Mn9",6,7,7,7,100,"sam","non-diagnostic","ND2",6.75,7,7,5,7,99,"robin","diagnostic","NA",6.5,7,7,7,7,100,"francis","non-diagnostic","ND1",7,7,7,7,7,100,"alex","diagnostic","NA",7,19,2,"student",2,2
"R_3fTZEu4gbehQZH6",5,6,4,5,72,"sam","non-diagnostic","ND2",5,5,6,4,5,72,"robin","diagnostic","NA",5,5,6,4,5,70,"francis","non-diagnostic","ND1",5,5,6,4,5,76,"alex","diagnostic","NA",5,23,2,"student",2,2
"R_2P6TSq5yzh23LZS",7,6,7,7,100,"sam","non-diagnostic","ND2",6.75,7,7,7,7,100,"robin","diagnostic","NA",7,6,6,7,6,97,"francis","non-diagnostic","ND1",6.25,7,7,7,7,97,"alex","diagnostic","NA",7,25,2,"student",7,2
"R_3m9IGxmgrC7ZVEa",6,7,7,6,100,"sam","non-diagnostic","ND2",6.5,7,7,5,7,100,"robin","diagnostic","NA",6.5,6,6,7,4,90,"francis","non-diagnostic","ND1",5.75,7,7,7,7,100,"alex","diagnostic","NA",7,20,2,"student",7,2
"R_3MbSnIMf3PWefAa",6,6,6,6,90,"sam","non-diagnostic","ND2",6,6,6,6,6,90,"robin","diagnostic","NA",6,6,6,6,6,90,"francis","non-diagnostic","ND1",6,6,6,6,7,95,"alex","diagnostic","NA",6.25,25,2,"student",1,2
"R_0pmeLmAGtxIlQL7",7,7,7,7,88,"sam","non-diagnostic","ND2",7,7,7,6,7,89,"robin","diagnostic","NA",6.75,7,7,7,7,87,"francis","non-diagnostic","ND1",7,7,7,6,7,74,"alex","diagnostic","NA",6.75,23,2,"student",7,2
"R_AETujjFlsdpwzLj",6,6,7,7,98,"sam","non-diagnostic","ND2",6.5,7,7,6,7,100,"robin","diagnostic","NA",6.75,7,7,7,5,91,"francis","non-diagnostic","ND1",6.5,7,7,7,7,100,"alex","diagnostic","NA",7,21,2,"student",7,2
"R_eWXPAegKWmTP2o1",6,6,5,6,87,"sam","non-diagnostic","ND2",5.75,5,6,4,7,84,"robin","diagnostic","NA",5.5,6,5,5,5,76,"francis","non-diagnostic","ND1",5.25,6,5,7,6,80,"alex","diagnostic","NA",6,21,2,"student",2,5
"R_SUGbwKZHsA0q2WJ",5,6,4,6,87,"sam","non-diagnostic","ND2",5.25,7,6,5,6,97,"robin","diagnostic","NA",6,5,5,5,4,84,"francis","non-diagnostic","ND1",4.75,6,5,6,7,96,"alex","diagnostic","NA",6,22,1,"student",7,2
"R_3KJgNl5Lb4bP8SH",6,6,6,6,75,"sam","non-diagnostic","ND2",6,6,6,6,6,60,"robin","diagnostic","NA",6,6,6,6,5,80,"francis","non-diagnostic","ND1",5.75,6,6,6,6,90,"alex","diagnostic","NA",6,18,2,"student",7,5
"R_2TOfksei0DdwXsv",7,7,4,7,91,"sam","non-diagnostic","ND2",6.25,7,7,7,7,100,"robin","diagnostic","NA",7,6,5,6,4,75,"francis","non-diagnostic","ND1",5.25,7,6,6,7,89,"alex","diagnostic","NA",6.5,21,1,"student",5,2
"R_27IQSpMEsg4kHoj",6,7,7,7,90,"sam","non-diagnostic","ND2",6.75,6,7,6,6,90,"robin","diagnostic","NA",6.25,6,7,6,6,90,"francis","non-diagnostic","ND1",6.25,7,7,5,7,90,"alex","diagnostic","NA",6.5,22,1,"student",7,5
"R_2EzqlcDVSv5ghvu",7,7,7,7,99,"sam","non-diagnostic","ND2",7,7,7,7,7,99,"robin","diagnostic","NA",7,7,7,7,7,99,"francis","non-diagnostic","ND1",7,7,7,5,7,90,"alex","diagnostic","NA",6.5,61,2,"student",1,5
"R_3r2v31NtDPilRTA",7,7,7,7,80,"sam","non-diagnostic","ND2",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,80,"francis","non-diagnostic","ND1",7,7,7,7,7,100,"alex","diagnostic","NA",7,26,2,"student",5,5
"R_3EJWt94qIeE71Ek",7,7,6,7,89,"sam","non-diagnostic","ND2",6.75,7,7,7,7,90,"robin","diagnostic","NA",7,7,7,7,7,87,"francis","non-diagnostic","ND1",7,7,7,7,7,91,"alex","diagnostic","NA",7,21,2,"student",7,5
"R_PTorQhkOgxDdlWF",7,7,7,7,100,"sam","non-diagnostic","ND2",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","non-diagnostic","ND1",7,7,7,7,7,100,"alex","diagnostic","NA",7,19,2,"student",2,5
"R_1DPa6tx9hjd2wuh",7,6,7,6,99,"sam","non-diagnostic","ND2",6.5,7,6,5,5,96,"robin","diagnostic","NA",5.75,7,7,7,6,96,"francis","non-diagnostic","ND1",6.75,7,6,7,6,99,"alex","diagnostic","NA",6.5,20,2,"student",3,2
"R_2tszd3x7Pa3WV1o",7,7,7,7,95,"sam","non-diagnostic","ND2",7,6,6,6,6,94,"robin","diagnostic","NA",6,6,6,6,6,94,"francis","non-diagnostic","ND1",6,7,7,7,7,96,"alex","diagnostic","NA",7,21,2,"student",7,5
"R_2zT88cb5aDX01oM",7,7,7,7,100,"sam","non-diagnostic","ND2",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","non-diagnostic","ND1",7,7,7,7,7,100,"alex","diagnostic","NA",7,21,2,"student",7,5
"R_5ztacgQZvhCWCtz",7,7,7,7,94,"sam","non-diagnostic","ND2",7,7,7,7,7,95,"robin","diagnostic","NA",7,7,6,7,6,85,"francis","non-diagnostic","ND1",6.5,7,7,7,7,92,"alex","diagnostic","NA",7,23,2,"student",2,5
"R_27lNcbUDQu4MA4m",6,6,6,6,80,"sam","non-diagnostic","ND2",6,6,6,6,6,80,"robin","diagnostic","NA",6,6,6,6,6,80,"francis","non-diagnostic","ND1",6,6,6,6,6,80,"alex","diagnostic","NA",6,21,2,"student",7,5
"R_1iamVwty4oODAEM",7,7,7,7,100,"sam","non-diagnostic","ND2",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","non-diagnostic","ND1",7,7,7,7,7,100,"alex","diagnostic","NA",7,20,2,"student",5,2
"R_9mhbu6ein6OHKgh",7,7,5,7,75,"sam","non-diagnostic","ND2",6.5,7,7,7,7,97,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","non-diagnostic","ND1",7,7,7,7,7,100,"alex","diagnostic","NA",7,20,2,"student",5,5
"R_eKhFxyKSPnKsxBn",7,7,7,7,100,"sam","non-diagnostic","ND2",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","non-diagnostic","ND1",7,7,7,7,7,100,"alex","diagnostic","NA",7,21,2,"student",2,2
"R_tJJrTh3Ku10C5G1",5,5,6,5,75,"sam","non-diagnostic","ND2",5.25,5,6,4,5,74,"robin","diagnostic","NA",5,4,4,7,5,51,"francis","non-diagnostic","ND1",5,6,6,5,7,85,"alex","diagnostic","NA",6,21,2,"student",7,2
"R_7PONQKoPx79jJRf",7,7,7,4,100,"sam","non-diagnostic","ND2",6.25,7,7,4,4,75,"robin","diagnostic","NA",5.5,7,7,7,5,100,"francis","non-diagnostic","ND1",6.5,7,7,4,7,98,"alex","diagnostic","NA",6.25,20,2,"student",7,2
