"ResponseId","sam_R1","sam_R2","sam_R3","sam_R4","sam_M1","sam_scenario","sam_condition","sam_diagnostic12","sam_valence","sam_R_tot","robin_R1","robin_R2","robin_R3","robin_R4","robin_M1","robin_scenario","robin_condition","robin_diagnostic12","robin_valence","robin_R_tot","francis_R1","francis_R2","francis_R3","francis_R4","francis_M1","francis_scenario","francis_condition","francis_diagnostic12","francis_valence","francis_R_tot","alex_R1","alex_R2","alex_R3","alex_R4","alex_M1","alex_scenario","alex_condition","alex_diagnostic12","alex_valence","alex_R_tot","age","gender","attn_chk_1Q","attn_chk_2_Q","att1_fail","att2_fail","att_fail"
"R_3fN9rqrV1e8K7fz",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,6,6,7,7,100,"robin","diagnostic","NA","good",6.5,1,2,3,1,15,"francis","diagnostic","NA","bad",1.75,1,1,4,3,15,"alex","non-diagnostic","ND1","bad",2.25,19,2,7,2,FALSE,FALSE,FALSE
"R_9YJl7LzUq0WMHKh",6,6,6,7,96,"sam","non-diagnostic","ND2","good",6.25,6,7,6,7,92,"robin","diagnostic","NA","good",6.5,2,2,1,2,5,"francis","non-diagnostic","ND1","bad",1.75,2,1,2,2,8,"alex","diagnostic","NA","bad",1.75,22,2,2,5,TRUE,FALSE,FALSE
"R_28Nww2u1qWMyDkM",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,3,1,15,"francis","diagnostic","NA","bad",1.5,2,2,4,2,30,"alex","non-diagnostic","ND1","bad",2.5,20,2,7,2,FALSE,FALSE,FALSE
"R_3lsQz4XBbrHrwnn",5,5,5,5,77,"sam","non-diagnostic","ND2","good",5,5,5,5,5,79,"robin","diagnostic","NA","good",5,1,2,3,1,19,"francis","diagnostic","NA","bad",1.75,3,4,5,3,65,"alex","non-diagnostic","ND1","bad",3.75,19,1,7,2,FALSE,FALSE,FALSE
"R_snkZlliTGMhZuAF",6,6,5,6,80,"sam","non-diagnostic","ND2","good",5.75,6,7,6,7,90,"robin","diagnostic","NA","good",6.5,3,4,4,3,43,"francis","non-diagnostic","ND1","bad",3.5,2,2,3,3,28,"alex","diagnostic","NA","bad",2.5,23,2,7,5,FALSE,FALSE,FALSE
"R_3O6r7T0KIIVwBK0",7,6,7,6,90,"sam","non-diagnostic","ND2","good",6.5,7,6,7,6,90,"robin","diagnostic","NA","good",6.5,1,1,5,2,10,"francis","non-diagnostic","ND1","bad",2.25,1,1,5,1,0,"alex","diagnostic","NA","bad",2,22,1,7,5,FALSE,FALSE,FALSE
"R_vTPtqJnOCaD4qmR",6,6,6,6,80,"sam","non-diagnostic","ND2","good",6,6,6,6,6,75,"robin","diagnostic","NA","good",6,2,2,2,2,19,"francis","diagnostic","NA","bad",2,2,2,2,2,30,"alex","non-diagnostic","ND1","bad",2,22,1,7,5,FALSE,FALSE,FALSE
"R_1pseKlavfYMCVbl",7,6,6,6,73,"sam","non-diagnostic","ND2","good",6.25,7,7,7,7,98,"robin","diagnostic","NA","good",7,2,2,2,2,11,"francis","non-diagnostic","ND1","bad",2,2,2,2,2,17,"alex","diagnostic","NA","bad",2,20,1,7,2,FALSE,FALSE,FALSE
"R_3IbrqXVmVKvRZbr",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,3,1,0,"francis","non-diagnostic","ND1","bad",1.5,1,1,1,1,0,"alex","diagnostic","NA","bad",1,21,1,6,2,TRUE,FALSE,FALSE
"R_Tje4AWJZGGueGQh",6,5,6,7,79,"sam","non-diagnostic","ND2","good",6,6,7,5,7,96,"robin","diagnostic","NA","good",6.25,2,3,1,2,27,"francis","diagnostic","NA","bad",2,1,3,1,3,30,"alex","non-diagnostic","ND1","bad",2,22,1,7,2,FALSE,FALSE,FALSE
"R_1ovcVp1dQgvJzJs",5,4,5,4,49,"sam","non-diagnostic","ND2","good",4.5,4,4,4,5,53,"robin","diagnostic","NA","good",4.25,4,4,4,5,39,"francis","diagnostic","NA","bad",4.25,3,3,3,4,46,"alex","non-diagnostic","ND1","bad",3.25,48,5,7,2,FALSE,FALSE,FALSE
"R_VW0O5Q5acZhazsd",5,6,7,6,75,"sam","non-diagnostic","ND2","good",6,5,6,5,7,90,"robin","diagnostic","NA","good",5.75,3,2,3,1,34,"francis","non-diagnostic","ND1","bad",2.25,3,2,2,3,14,"alex","diagnostic","NA","bad",2.5,19,3,7,5,FALSE,FALSE,FALSE
"R_25KiRq1cHJ2B1UA",6,6,6,6,72,"sam","non-diagnostic","ND2","good",6,6,6,4,7,80,"robin","diagnostic","NA","good",5.75,2,2,2,1,10,"francis","non-diagnostic","ND1","bad",1.75,3,3,4,2,22,"alex","diagnostic","NA","bad",3,24,1,2,2,TRUE,FALSE,FALSE
"R_Rehu3tSa4POJfc5",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,2,2,2,8,"francis","non-diagnostic","ND1","bad",1.75,1,1,4,2,100,"alex","diagnostic","NA","bad",2,24,2,7,5,FALSE,FALSE,FALSE
"R_1gOODM84onjy3iV",6,7,5,6,89,"sam","non-diagnostic","ND2","good",6,5,7,4,6,66,"robin","diagnostic","NA","good",5.5,4,5,3,2,45,"francis","non-diagnostic","ND1","bad",3.5,2,3,4,2,22,"alex","diagnostic","NA","bad",2.75,19,3,7,2,FALSE,FALSE,FALSE
"R_30xiFmn46Df5xFU",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,1,1,0,"francis","diagnostic","NA","bad",1,4,1,1,1,24,"alex","non-diagnostic","ND1","bad",1.75,43,2,7,5,FALSE,FALSE,FALSE
"R_1Ft9NlJ1pFxsSu5",2,6,2,6,84,"sam","non-diagnostic","ND2","good",4,6,6,6,6,96,"robin","diagnostic","NA","good",6,3,2,3,4,28,"francis","diagnostic","NA","bad",3,2,4,3,4,30,"alex","non-diagnostic","ND1","bad",3.25,40,1,7,2,FALSE,FALSE,FALSE
"R_1DvYdKqCeYTKAfy",6,6,6,6,91,"sam","non-diagnostic","ND2","good",6,7,7,6,7,100,"robin","diagnostic","NA","good",6.75,1,1,4,3,13,"francis","non-diagnostic","ND1","bad",2.25,2,2,2,3,18,"alex","diagnostic","NA","bad",2.25,42,2,7,2,FALSE,FALSE,FALSE
"R_1nTRjuXqwFam505",6,6,5,6,75,"sam","non-diagnostic","ND2","good",5.75,7,5,5,6,70,"robin","diagnostic","NA","good",5.75,6,2,3,3,25,"francis","non-diagnostic","ND1","bad",3.5,2,2,2,2,19,"alex","diagnostic","NA","bad",2,23,1,7,2,FALSE,FALSE,FALSE
"R_CkaEJNlWfLExdJf",7,6,6,7,88,"sam","non-diagnostic","ND2","good",6.5,7,7,7,7,95,"robin","diagnostic","NA","good",7,2,2,4,2,11,"francis","non-diagnostic","ND1","bad",2.5,2,2,3,3,21,"alex","diagnostic","NA","bad",2.5,22,2,7,2,FALSE,FALSE,FALSE
"R_2aeN7DUKUaac8cH",6,7,2,6,90,"sam","non-diagnostic","ND2","good",5.25,6,6,5,5,71,"robin","diagnostic","NA","good",5.5,2,3,2,3,19,"francis","diagnostic","NA","bad",2.5,2,3,4,3,31,"alex","non-diagnostic","ND1","bad",3,23,3,2,2,TRUE,FALSE,FALSE
"R_22XJ0T5DXwMqwHb",6,5,6,6,60,"sam","non-diagnostic","ND2","good",5.75,7,7,7,7,85,"robin","diagnostic","NA","good",7,2,1,3,3,33,"francis","non-diagnostic","ND1","bad",2.25,2,2,3,2,35,"alex","diagnostic","NA","bad",2.25,20,2,7,2,FALSE,FALSE,FALSE
"R_SUXg1VpFIl11Koh",6,6,5,5,75,"sam","non-diagnostic","ND2","good",5.5,6,6,6,6,79,"robin","diagnostic","NA","good",6,2,2,2,2,11,"francis","non-diagnostic","ND1","bad",2,3,3,3,3,34,"alex","diagnostic","NA","bad",3,20,5,7,5,FALSE,FALSE,FALSE
"R_2SHaWwtvGYzCrmc",6,6,6,6,85,"sam","non-diagnostic","ND2","good",6,7,7,7,7,85,"robin","diagnostic","NA","good",7,2,2,2,2,25,"francis","non-diagnostic","ND1","bad",2,2,2,4,2,85,"alex","diagnostic","NA","bad",2.5,20,2,7,2,FALSE,FALSE,FALSE
"R_2CZEQQZyV48B6Tk",7,7,7,7,90,"sam","non-diagnostic","ND2","good",7,7,7,4,7,90,"robin","diagnostic","NA","good",6.25,3,3,3,3,30,"francis","diagnostic","NA","bad",3,4,4,3,4,40,"alex","non-diagnostic","ND1","bad",3.75,43,2,7,2,FALSE,FALSE,FALSE
"R_ZgIJT7AqrT4zLfr",4,5,6,6,65,"sam","non-diagnostic","ND2","good",5.25,4,6,5,5,75,"robin","diagnostic","NA","good",5,4,3,2,3,35,"francis","non-diagnostic","ND1","bad",3,4,3,5,2,45,"alex","diagnostic","NA","bad",3.5,19,2,7,2,FALSE,FALSE,FALSE
"R_4HqI8BX1wvz0m5z",6,2,5,5,71,"sam","non-diagnostic","ND2","good",4.5,6,6,6,6,77,"robin","diagnostic","NA","good",6,2,2,3,3,23,"francis","diagnostic","NA","bad",2.5,3,3,4,3,37,"alex","non-diagnostic","ND1","bad",3.25,48,1,7,5,FALSE,FALSE,FALSE
"R_1igijK5FCoaj1bP",6,6,7,7,81,"sam","non-diagnostic","ND2","good",6.5,6,6,7,7,80,"robin","diagnostic","NA","good",6.5,3,3,2,2,28,"francis","diagnostic","NA","bad",2.5,3,3,3,3,28,"alex","non-diagnostic","ND1","bad",3,26,2,7,2,FALSE,FALSE,FALSE
"R_2y4oJMQhrAyFWEs",6,6,7,6,86,"sam","non-diagnostic","ND2","good",6.25,7,7,7,7,98,"robin","diagnostic","NA","good",7,1,2,2,2,8,"francis","diagnostic","NA","bad",1.75,2,2,3,2,10,"alex","non-diagnostic","ND1","bad",2.25,22,2,7,5,FALSE,FALSE,FALSE
"R_3ehp6brFaHb1e0m",5,6,5,5,71,"sam","non-diagnostic","ND2","good",5.25,6,6,5,6,77,"robin","diagnostic","NA","good",5.75,3,2,3,2,22,"francis","non-diagnostic","ND1","bad",2.5,2,2,3,3,29,"alex","diagnostic","NA","bad",2.5,25,2,7,5,FALSE,FALSE,FALSE
"R_3qwnYnYj5JW9V6F",6,6,6,6,91,"sam","non-diagnostic","ND2","good",6,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,1,1,0,"francis","diagnostic","NA","bad",1,1,1,2,2,10,"alex","non-diagnostic","ND1","bad",1.5,31,1,7,2,FALSE,FALSE,FALSE
"R_31bGWbDB9JZ8qBt",5,5,5,5,60,"sam","non-diagnostic","ND2","good",5,5,6,3,7,72,"robin","diagnostic","NA","good",5.25,2,3,1,2,25,"francis","diagnostic","NA","bad",2,2,4,4,3,46,"alex","non-diagnostic","ND1","bad",3.25,22,2,7,5,FALSE,FALSE,FALSE
"R_AEPOpZuwztikgzD",6,6,6,6,90,"sam","non-diagnostic","ND2","good",6,7,7,5,7,90,"robin","diagnostic","NA","good",6.5,3,3,3,3,28,"francis","diagnostic","NA","bad",3,3,3,3,3,28,"alex","non-diagnostic","ND1","bad",3,37,2,7,5,FALSE,FALSE,FALSE
"R_2eb5KngzNpG1cUa",6,7,5,7,80,"sam","non-diagnostic","ND2","good",6.25,5,7,4,7,80,"robin","diagnostic","NA","good",5.75,3,1,3,1,20,"francis","non-diagnostic","ND1","bad",2,4,1,4,1,20,"alex","diagnostic","NA","bad",2.5,35,2,7,2,FALSE,FALSE,FALSE
"R_30uEDa6P6GmQDjX",7,6,7,7,84,"sam","non-diagnostic","ND2","good",6.75,7,7,7,7,84,"robin","diagnostic","NA","good",7,3,3,3,3,29,"francis","non-diagnostic","ND1","bad",3,3,3,3,3,34,"alex","diagnostic","NA","bad",3,39,2,7,5,FALSE,FALSE,FALSE
"R_2chnfxagEbc6bcN",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,6,84,"robin","diagnostic","NA","good",6.75,1,1,1,1,0,"francis","diagnostic","NA","bad",1,1,1,1,1,3,"alex","non-diagnostic","ND1","bad",1,22,2,7,5,FALSE,FALSE,FALSE
"R_3DdalxsRccH6euT",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,96,"robin","diagnostic","NA","good",7,1,2,3,1,7,"francis","diagnostic","NA","bad",1.75,2,1,3,3,29,"alex","non-diagnostic","ND1","bad",2.25,54,2,7,2,FALSE,FALSE,FALSE
"R_vqPAIadQaW6Ikox",5,7,6,7,81,"sam","non-diagnostic","ND2","good",6.25,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,2,1,6,"francis","diagnostic","NA","bad",1.25,2,1,2,1,3,"alex","non-diagnostic","ND1","bad",1.5,21,2,7,2,FALSE,FALSE,FALSE
"R_3g4P9zuxi7f0bGh",5,5,5,5,60,"sam","non-diagnostic","ND2","good",5,5,6,5,6,80,"robin","diagnostic","NA","good",5.5,2,1,1,2,15,"francis","diagnostic","NA","bad",1.5,4,3,3,3,40,"alex","non-diagnostic","ND1","bad",3.25,21,1,2,2,TRUE,FALSE,FALSE
"R_10UVkvgCArEonWB",7,7,7,7,95,"sam","non-diagnostic","ND2","good",7,6,6,6,7,81,"robin","diagnostic","NA","good",6.25,2,2,5,1,19,"francis","diagnostic","NA","bad",2.5,1,2,3,3,20,"alex","non-diagnostic","ND1","bad",2.25,45,2,7,5,FALSE,FALSE,FALSE
"R_1gu8AaQ4j3FARry",6,6,7,7,85,"sam","non-diagnostic","ND2","good",6.5,6,6,5,6,84,"robin","diagnostic","NA","good",5.75,1,2,2,2,14,"francis","non-diagnostic","ND1","bad",1.75,2,2,3,3,11,"alex","diagnostic","NA","bad",2.5,21,2,7,2,FALSE,FALSE,FALSE
"R_2P09r40urK8nMjW",7,7,1,7,71,"sam","non-diagnostic","ND2","good",5.5,7,7,1,7,92,"robin","diagnostic","NA","good",5.5,1,3,4,2,18,"francis","non-diagnostic","ND1","bad",2.5,3,3,5,2,16,"alex","diagnostic","NA","bad",3.25,30,2,7,2,FALSE,FALSE,FALSE
"R_6RJWPXaWCxWNfjP",7,7,7,7,90,"sam","non-diagnostic","ND2","good",7,7,7,7,7,85,"robin","diagnostic","NA","good",7,1,1,1,1,20,"francis","non-diagnostic","ND1","bad",1,1,1,1,1,20,"alex","diagnostic","NA","bad",1,19,1,7,5,FALSE,FALSE,FALSE
"R_1jHXs4x2z5wDYgZ",5,5,6,6,71,"sam","non-diagnostic","ND2","good",5.5,6,6,6,6,95,"robin","diagnostic","NA","good",6,2,2,2,2,12,"francis","diagnostic","NA","bad",2,2,3,3,2,10,"alex","non-diagnostic","ND1","bad",2.5,23,2,5,5,TRUE,FALSE,FALSE
"R_2zx6iAqfKrdMy8G",4,4,6,6,60,"sam","non-diagnostic","ND2","good",5,4,4,6,6,90,"robin","diagnostic","NA","good",5,3,3,3,2,85,"francis","non-diagnostic","ND1","bad",2.75,4,2,2,2,7,"alex","diagnostic","NA","bad",2.5,46,2,7,5,FALSE,FALSE,FALSE
"R_eJ9H7zOwqGpiaBz",5,7,6,7,100,"sam","non-diagnostic","ND2","good",6.25,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,1,1,7,"francis","diagnostic","NA","bad",1,1,1,1,1,8,"alex","non-diagnostic","ND1","bad",1,24,2,6,5,TRUE,FALSE,FALSE
"R_3KDVFKCFaKnnISg",7,7,7,7,95,"sam","non-diagnostic","ND2","good",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,15,"francis","diagnostic","NA","bad",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,TRUE,FALSE,FALSE
"R_2VI9V37jSBE3Y8b",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,1,1,0,"francis","non-diagnostic","ND1","bad",1,1,1,1,1,0,"alex","diagnostic","NA","bad",1,21,1,1,5,TRUE,FALSE,FALSE
"R_bCVRs7Y99VJhU2Z",7,7,7,7,90,"sam","non-diagnostic","ND2","good",7,7,7,6,7,90,"robin","diagnostic","NA","good",6.75,1,1,2,2,11,"francis","non-diagnostic","ND1","bad",1.5,3,2,3,2,15,"alex","diagnostic","NA","bad",2.5,21,2,7,2,FALSE,FALSE,FALSE
"R_3DkyA6q7buMddYO",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,3,3,3,3,33,"francis","non-diagnostic","ND1","bad",3,1,1,4,1,38,"alex","diagnostic","NA","bad",1.75,44,2,7,2,FALSE,FALSE,FALSE
"R_2E04Ycc7fRAgkez",7,7,6,7,95,"sam","non-diagnostic","ND2","good",6.75,7,7,6,7,95,"robin","diagnostic","NA","good",6.75,2,2,3,2,23,"francis","diagnostic","NA","bad",2.25,2,2,3,3,32,"alex","non-diagnostic","ND1","bad",2.5,27,2,7,5,FALSE,FALSE,FALSE
"R_2zx8hAl2wEQDeSl",5,5,5,4,75,"sam","non-diagnostic","ND2","good",4.75,6,6,2,6,90,"robin","diagnostic","NA","good",5,2,2,1,1,12,"francis","non-diagnostic","ND1","bad",1.5,3,3,3,2,25,"alex","diagnostic","NA","bad",2.75,21,1,7,5,FALSE,FALSE,FALSE
"R_2ZKy1uptexqo4hE",7,7,6,7,85,"sam","non-diagnostic","ND2","good",6.75,6,7,5,7,85,"robin","diagnostic","NA","good",6.25,1,1,2,1,20,"francis","diagnostic","NA","bad",1.25,2,1,3,2,25,"alex","non-diagnostic","ND1","bad",2,19,2,7,2,FALSE,FALSE,FALSE
"R_2bHJdk3Z1pB6PB0",6,6,6,6,88,"sam","non-diagnostic","ND2","good",6,6,7,7,7,95,"robin","diagnostic","NA","good",6.75,2,2,2,2,17,"francis","diagnostic","NA","bad",2,4,3,3,3,47,"alex","non-diagnostic","ND1","bad",3.25,19,2,7,5,FALSE,FALSE,FALSE
"R_3rMT5Vxj3gtfYtB",5,4,5,5,52,"sam","non-diagnostic","ND2","good",4.75,5,4,4,5,55,"robin","diagnostic","NA","good",4.5,3,3,2,3,43,"francis","non-diagnostic","ND1","bad",2.75,3,3,3,3,47,"alex","diagnostic","NA","bad",3,37,2,7,2,FALSE,FALSE,FALSE
"R_1OW8gLXmhrJCuGQ",6,6,7,6,87,"sam","non-diagnostic","ND2","good",6.25,5,6,6,7,84,"robin","diagnostic","NA","good",6,2,1,1,1,41,"francis","diagnostic","NA","bad",1.25,3,5,3,2,62,"alex","non-diagnostic","ND1","bad",3.25,21,2,7,5,FALSE,FALSE,FALSE
"R_2SJN1tZ6nmlEfjw",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,6,7,100,"robin","diagnostic","NA","good",6.75,1,1,1,1,0,"francis","non-diagnostic","ND1","bad",1,2,1,1,1,13,"alex","diagnostic","NA","bad",1.25,38,1,5,2,TRUE,FALSE,FALSE
"R_3gTakBflIzAhSWV",6,5,5,5,92,"sam","non-diagnostic","ND2","good",5.25,6,5,5,5,76,"robin","diagnostic","NA","good",5.25,3,3,2,1,10,"francis","diagnostic","NA","bad",2.25,3,3,3,3,21,"alex","non-diagnostic","ND1","bad",3,22,2,7,2,FALSE,FALSE,FALSE
"R_2Tzc0Ad0CJRK39A",7,7,7,7,93,"sam","non-diagnostic","ND2","good",7,7,7,7,7,95,"robin","diagnostic","NA","good",7,2,2,2,2,9,"francis","non-diagnostic","ND1","bad",2,1,1,1,1,9,"alex","diagnostic","NA","bad",1,22,2,7,2,FALSE,FALSE,FALSE
"R_tG8GftcLz4c5Iit",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,4,1,0,"francis","diagnostic","NA","bad",1.75,1,1,4,1,0,"alex","non-diagnostic","ND1","bad",1.75,24,2,4,5,TRUE,FALSE,FALSE
"R_331sxAjSnSEkUeA",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,3,1,10,"francis","non-diagnostic","ND1","bad",1.5,1,1,1,1,15,"alex","diagnostic","NA","bad",1,21,2,7,2,FALSE,FALSE,FALSE
"R_1msgoIpeUSMNYEG",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,3,4,0,"francis","diagnostic","NA","bad",2.25,1,1,2,1,0,"alex","non-diagnostic","ND1","bad",1.25,19,2,7,5,FALSE,FALSE,FALSE
"R_2thSkTTHZWOB4nS",7,7,7,7,92,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,1,1,1,"francis","diagnostic","NA","bad",1,1,1,1,1,5,"alex","non-diagnostic","ND1","bad",1,18,2,7,2,FALSE,FALSE,FALSE
"R_2Vs8MPBaqQ8mO3D",6,6,6,6,78,"sam","non-diagnostic","ND2","good",6,6,6,6,6,84,"robin","diagnostic","NA","good",6,3,3,1,1,45,"francis","non-diagnostic","ND1","bad",2,3,3,5,4,48,"alex","diagnostic","NA","bad",3.75,20,2,7,2,FALSE,FALSE,FALSE
"R_33pCg4MoQF5JNZM",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,1,1,0,"francis","non-diagnostic","ND1","bad",1,2,2,2,2,10,"alex","diagnostic","NA","bad",2,49,1,7,5,FALSE,FALSE,FALSE
"R_1mOXcQlvpQ6mJ7I",7,7,7,7,82,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,3,3,13,"francis","diagnostic","NA","bad",2,2,1,5,2,20,"alex","non-diagnostic","ND1","bad",2.5,21,2,7,2,FALSE,FALSE,FALSE
"R_2B9ThDuXgLkB9Sd",6,6,7,5,86,"sam","non-diagnostic","ND2","good",6,7,7,7,7,91,"robin","diagnostic","NA","good",7,1,1,4,1,14,"francis","non-diagnostic","ND1","bad",1.75,1,1,2,3,24,"alex","diagnostic","NA","bad",1.75,19,2,7,5,FALSE,FALSE,FALSE
"R_8IAG9m4Z2hYgWTD",7,7,6,6,77,"sam","non-diagnostic","ND2","good",6.5,7,7,6,6,70,"robin","diagnostic","NA","good",6.5,3,3,4,4,20,"francis","non-diagnostic","ND1","bad",3.5,1,1,4,3,10,"alex","diagnostic","NA","bad",2.25,29,2,1,5,TRUE,FALSE,FALSE
"R_3KTlL2eSvgBMGOK",7,6,1,6,90,"sam","non-diagnostic","ND2","good",5,7,7,2,7,98,"robin","diagnostic","NA","good",5.75,4,4,3,3,39,"francis","diagnostic","NA","bad",3.5,4,4,5,4,53,"alex","non-diagnostic","ND1","bad",4.25,20,2,1,2,TRUE,FALSE,FALSE
"R_3j1gNmCWtVr3NSQ",7,6,5,7,79,"sam","non-diagnostic","ND2","good",6.25,7,7,5,7,88,"robin","diagnostic","NA","good",6.5,4,3,4,2,39,"francis","non-diagnostic","ND1","bad",3.25,7,2,3,1,30,"alex","diagnostic","NA","bad",3.25,31,2,3,2,TRUE,FALSE,FALSE
"R_2X1zUTWw8ZEguUu",7,7,7,7,90,"sam","non-diagnostic","ND2","good",7,7,7,1,7,100,"robin","diagnostic","NA","good",5.5,1,2,2,2,20,"francis","diagnostic","NA","bad",1.75,3,3,3,4,50,"alex","non-diagnostic","ND1","bad",3.25,31,1,7,2,FALSE,FALSE,FALSE
"R_1OiwCrpPmkKWg2W",6,6,4,6,90,"sam","non-diagnostic","ND2","good",5.5,6,6,4,7,95,"robin","diagnostic","NA","good",5.75,3,3,3,2,28,"francis","non-diagnostic","ND1","bad",2.75,2,2,3,3,22,"alex","diagnostic","NA","bad",2.5,30,1,7,2,FALSE,FALSE,FALSE
"R_z0c61OiiqoKZFPb",6,6,7,5,90,"sam","non-diagnostic","ND2","good",6,6,7,6,6,87,"robin","diagnostic","NA","good",6.25,2,3,2,3,19,"francis","non-diagnostic","ND1","bad",2.5,1,1,3,2,14,"alex","diagnostic","NA","bad",1.75,34,1,7,2,FALSE,FALSE,FALSE
"R_25SCHtdl51tGvEN",7,7,6,7,95,"sam","non-diagnostic","ND2","good",6.75,4,5,5,5,76,"robin","diagnostic","NA","good",4.75,1,2,4,2,9,"francis","non-diagnostic","ND1","bad",2.25,2,1,1,1,0,"alex","diagnostic","NA","bad",1.25,34,1,7,2,FALSE,FALSE,FALSE
"R_3JDEEyOyDO0Roa3",6,7,6,6,93,"sam","non-diagnostic","ND2","good",6.25,6,6,7,7,86,"robin","diagnostic","NA","good",6.5,3,2,4,5,28,"francis","diagnostic","NA","bad",3.5,3,2,5,2,22,"alex","non-diagnostic","ND1","bad",3,41,1,7,5,FALSE,FALSE,FALSE
"R_2vivJjSSmROuT05",5,5,5,5,75,"sam","non-diagnostic","ND2","good",5,5,5,6,6,80,"robin","diagnostic","NA","good",5.5,3,3,3,3,25,"francis","non-diagnostic","ND1","bad",3,2,2,2,3,20,"alex","diagnostic","NA","bad",2.25,44,2,7,5,FALSE,FALSE,FALSE
"R_Dws9EV9lSqKUV33",7,7,7,7,97,"sam","non-diagnostic","ND2","good",7,6,6,6,6,85,"robin","diagnostic","NA","good",6,2,2,2,2,14,"francis","diagnostic","NA","bad",2,1,1,1,1,0,"alex","non-diagnostic","ND1","bad",1,50,1,7,2,FALSE,FALSE,FALSE
"R_1pDws0POkm9zePP",7,7,6,7,85,"sam","non-diagnostic","ND2","good",6.75,6,7,6,7,88,"robin","diagnostic","NA","good",6.5,2,1,2,1,60,"francis","diagnostic","NA","bad",1.5,2,2,1,2,60,"alex","non-diagnostic","ND1","bad",1.75,39,1,7,5,FALSE,FALSE,FALSE
"R_wLBKPyM0C31qMmd",6,7,6,7,90,"sam","non-diagnostic","ND2","good",6.5,1,2,2,1,69,"robin","diagnostic","NA","good",1.5,2,1,1,2,63,"francis","non-diagnostic","ND1","bad",1.5,7,6,7,6,87,"alex","diagnostic","NA","bad",6.5,38,1,7,5,FALSE,FALSE,FALSE
"R_3lXOKCl8FoREjzK",7,6,7,6,84,"sam","non-diagnostic","ND2","good",6.5,7,6,7,6,88,"robin","diagnostic","NA","good",6.5,2,1,2,1,60,"francis","non-diagnostic","ND1","bad",1.5,2,1,2,1,58,"alex","diagnostic","NA","bad",1.5,35,1,7,5,FALSE,FALSE,FALSE
"R_33E9JHM3CpistIN",7,6,7,6,94,"sam","non-diagnostic","ND2","good",6.5,7,6,6,6,86,"robin","diagnostic","NA","good",6.25,2,1,1,1,58,"francis","diagnostic","NA","bad",1.25,2,2,1,1,58,"alex","non-diagnostic","ND1","bad",1.5,30,1,7,2,FALSE,FALSE,FALSE
"R_2Vwft5Ox6hFSK6C",7,7,6,6,90,"sam","non-diagnostic","ND2","good",6.5,6,6,7,7,90,"robin","diagnostic","NA","good",6.5,2,2,2,1,55,"francis","diagnostic","NA","bad",1.75,1,1,1,2,56,"alex","non-diagnostic","ND1","bad",1.25,34,1,7,5,FALSE,FALSE,FALSE
"R_1mk0AjvAToB0sto",6,6,6,6,91,"sam","non-diagnostic","ND2","good",6,7,7,7,7,92,"robin","diagnostic","NA","good",7,2,2,2,2,56,"francis","non-diagnostic","ND1","bad",2,1,1,1,1,55,"alex","diagnostic","NA","bad",1,37,1,7,2,FALSE,FALSE,FALSE
"R_3PvIFGef6MagUbC",7,7,6,6,92,"sam","non-diagnostic","ND2","good",6.5,6,6,7,7,91,"robin","diagnostic","NA","good",6.5,1,1,2,2,56,"francis","non-diagnostic","ND1","bad",1.5,2,2,1,1,54,"alex","diagnostic","NA","bad",1.5,36,1,7,5,FALSE,FALSE,FALSE
