"ResponseId","scenario_abb","MP_R1","MP_R2","MP_R3","MP_R4","M_1","StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consentQ","PID","age","gender","gender_4_TEXT","S_M_R_1","S_M_R_2","S_M_R_3","S_M_R_4","S_M_M_1","J_ND1_R_1","J_ND1_R_2","J_ND1_R_3","J_ND1_R_4","J_ND1_M_1","C_ND2_R_1","C_ND2_R_2","C_ND2_R_3","C_ND2_R_4","C_ND2_M_1","F_M_R_1","F_M_R_2","F_M_R_3","F_M_R_4","F_M_M_1","A_M_R_1","A_M_R_2","A_M_R_3","A_M_R_4","A_M_M_1","R_M_R_1","R_M_R_2","R_M_R_3","R_M_R_4","R_M_M_1","attn_chk_1Q","attn_chk_2_Q","condition","R_tot","M1","M1R_tot"
"R_3HtdpGlIPRv8qOl","Jackie",5,5,6,6,59,2022-03-13 10:30:40,2022-03-13 10:33:39,"IP Address","137.184.229.172",100,178,TRUE,2022-03-13 10:33:40,NA,NA,NA,NA,37.3930969238281,-121.962005615234,"anonymous","EN","Yes","A3H616O85HLQXQ",31,"Female",NA,6,6,7,7,82,5,5,6,6,59,5,5,6,6,66,6,6,6,7,64,6,5,6,6,72,6,6,5,6,66,"None of the above","Swimming","Non-Diagnostic",5.5,59,-0.815438097411093
"R_3HtdpGlIPRv8qOl","Charlie",5,5,6,6,66,2022-03-13 10:30:40,2022-03-13 10:33:39,"IP Address","137.184.229.172",100,178,TRUE,2022-03-13 10:33:40,NA,NA,NA,NA,37.3930969238281,-121.962005615234,"anonymous","EN","Yes","A3H616O85HLQXQ",31,"Female",NA,6,6,7,7,82,5,5,6,6,59,5,5,6,6,66,6,6,6,7,64,6,5,6,6,72,6,6,5,6,66,"None of the above","Swimming","Non-Diagnostic",5.5,66,-0.564372751214618
"R_3HtdpGlIPRv8qOl","Francis",6,6,6,7,64,2022-03-13 10:30:40,2022-03-13 10:33:39,"IP Address","137.184.229.172",100,178,TRUE,2022-03-13 10:33:40,NA,NA,NA,NA,37.3930969238281,-121.962005615234,"anonymous","EN","Yes","A3H616O85HLQXQ",31,"Female",NA,6,6,7,7,82,5,5,6,6,59,5,5,6,6,66,6,6,6,7,64,6,5,6,6,72,6,6,5,6,66,"None of the above","Swimming","Diagnostic",6.25,64,-0.218557920740799
"R_3HtdpGlIPRv8qOl","Alex",6,5,6,6,72,2022-03-13 10:30:40,2022-03-13 10:33:39,"IP Address","137.184.229.172",100,178,TRUE,2022-03-13 10:33:40,NA,NA,NA,NA,37.3930969238281,-121.962005615234,"anonymous","EN","Yes","A3H616O85HLQXQ",31,"Female",NA,6,6,7,7,82,5,5,6,6,59,5,5,6,6,66,6,6,6,7,64,6,5,6,6,72,6,6,5,6,66,"None of the above","Swimming","Diagnostic",5.75,72,-0.209991287536226
"R_3HtdpGlIPRv8qOl","Robin",6,6,5,6,66,2022-03-13 10:30:40,2022-03-13 10:33:39,"IP Address","137.184.229.172",100,178,TRUE,2022-03-13 10:33:40,NA,NA,NA,NA,37.3930969238281,-121.962005615234,"anonymous","EN","Yes","A3H616O85HLQXQ",31,"Female",NA,6,6,7,7,82,5,5,6,6,59,5,5,6,6,66,6,6,6,7,64,6,5,6,6,72,6,6,5,6,66,"None of the above","Swimming","Diagnostic",5.75,66,-0.425190155704633
"R_3PzThzzfB2BVDY3","Sam",7,7,7,7,99,2022-03-13 10:26:05,2022-03-13 10:33:42,"IP Address","74.197.116.62",100,456,TRUE,2022-03-13 10:33:42,NA,NA,NA,NA,32.3220977783203,-102.539398193359,"anonymous","EN","Yes","A1S1F495QARNP3",32,"Female",NA,7,7,7,7,99,7,7,7,7,91,4,4,4,4,82,7,7,7,7,96,7,7,7,7,99,7,7,7,7,99,"Happy","Soccer","Diagnostic",7,99,1.45431659677153
"R_3PzThzzfB2BVDY3","Jackie",7,7,7,7,91,2022-03-13 10:26:05,2022-03-13 10:33:42,"IP Address","74.197.116.62",100,456,TRUE,2022-03-13 10:33:42,NA,NA,NA,NA,32.3220977783203,-102.539398193359,"anonymous","EN","Yes","A1S1F495QARNP3",32,"Female",NA,7,7,7,7,99,7,7,7,7,91,4,4,4,4,82,7,7,7,7,96,7,7,7,7,99,7,7,7,7,99,"Happy","Soccer","Non-Diagnostic",7,91,1.16738477254699
"R_3PzThzzfB2BVDY3","Charlie",4,4,4,4,82,2022-03-13 10:26:05,2022-03-13 10:33:42,"IP Address","74.197.116.62",100,456,TRUE,2022-03-13 10:33:42,NA,NA,NA,NA,32.3220977783203,-102.539398193359,"anonymous","EN","Yes","A1S1F495QARNP3",32,"Female",NA,7,7,7,7,99,7,7,7,7,91,4,4,4,4,82,7,7,7,7,96,7,7,7,7,99,7,7,7,7,99,"Happy","Soccer","Non-Diagnostic",4,82,-0.825604675825441
"R_3PzThzzfB2BVDY3","Francis",7,7,7,7,96,2022-03-13 10:26:05,2022-03-13 10:33:42,"IP Address","74.197.116.62",100,456,TRUE,2022-03-13 10:33:42,NA,NA,NA,NA,32.3220977783203,-102.539398193359,"anonymous","EN","Yes","A1S1F495QARNP3",32,"Female",NA,7,7,7,7,99,7,7,7,7,91,4,4,4,4,82,7,7,7,7,96,7,7,7,7,99,7,7,7,7,99,"Happy","Soccer","Diagnostic",7,96,1.34671716268733
"R_3PzThzzfB2BVDY3","Alex",7,7,7,7,99,2022-03-13 10:26:05,2022-03-13 10:33:42,"IP Address","74.197.116.62",100,456,TRUE,2022-03-13 10:33:42,NA,NA,NA,NA,32.3220977783203,-102.539398193359,"anonymous","EN","Yes","A1S1F495QARNP3",32,"Female",NA,7,7,7,7,99,7,7,7,7,91,4,4,4,4,82,7,7,7,7,96,7,7,7,7,99,7,7,7,7,99,"Happy","Soccer","Diagnostic",7,99,1.45431659677153
"R_3PzThzzfB2BVDY3","Robin",7,7,7,7,99,2022-03-13 10:26:05,2022-03-13 10:33:42,"IP Address","74.197.116.62",100,456,TRUE,2022-03-13 10:33:42,NA,NA,NA,NA,32.3220977783203,-102.539398193359,"anonymous","EN","Yes","A1S1F495QARNP3",32,"Female",NA,7,7,7,7,99,7,7,7,7,91,4,4,4,4,82,7,7,7,7,96,7,7,7,7,99,7,7,7,7,99,"Happy","Soccer","Diagnostic",7,99,1.45431659677153
"R_PCgXl8OTGUSG717","Sam",7,7,7,7,95,2022-03-13 10:28:09,2022-03-13 10:33:43,"IP Address","208.219.18.35",100,334,TRUE,2022-03-13 10:33:44,NA,NA,NA,NA,45.5411071777344,-122.560501098633,"anonymous","EN","Yes","A36J0P94BTS6C1",35,"Male",NA,7,7,7,7,95,7,7,7,7,95,7,7,7,7,94,7,7,7,7,92,7,7,7,7,95,7,7,7,7,93,"None of the above","Soccer","Diagnostic",7,95,1.31085068465926
"R_PCgXl8OTGUSG717","Jackie",7,7,7,7,95,2022-03-13 10:28:09,2022-03-13 10:33:43,"IP Address","208.219.18.35",100,334,TRUE,2022-03-13 10:33:44,NA,NA,NA,NA,45.5411071777344,-122.560501098633,"anonymous","EN","Yes","A36J0P94BTS6C1",35,"Male",NA,7,7,7,7,95,7,7,7,7,95,7,7,7,7,94,7,7,7,7,92,7,7,7,7,95,7,7,7,7,93,"None of the above","Soccer","Non-Diagnostic",7,95,1.31085068465926
"R_PCgXl8OTGUSG717","Charlie",7,7,7,7,94,2022-03-13 10:28:09,2022-03-13 10:33:43,"IP Address","208.219.18.35",100,334,TRUE,2022-03-13 10:33:44,NA,NA,NA,NA,45.5411071777344,-122.560501098633,"anonymous","EN","Yes","A36J0P94BTS6C1",35,"Male",NA,7,7,7,7,95,7,7,7,7,95,7,7,7,7,94,7,7,7,7,92,7,7,7,7,95,7,7,7,7,93,"None of the above","Soccer","Non-Diagnostic",7,94,1.27498420663119
"R_PCgXl8OTGUSG717","Francis",7,7,7,7,92,2022-03-13 10:28:09,2022-03-13 10:33:43,"IP Address","208.219.18.35",100,334,TRUE,2022-03-13 10:33:44,NA,NA,NA,NA,45.5411071777344,-122.560501098633,"anonymous","EN","Yes","A36J0P94BTS6C1",35,"Male",NA,7,7,7,7,95,7,7,7,7,95,7,7,7,7,94,7,7,7,7,92,7,7,7,7,95,7,7,7,7,93,"None of the above","Soccer","Diagnostic",7,92,1.20325125057506
"R_PCgXl8OTGUSG717","Alex",7,7,7,7,95,2022-03-13 10:28:09,2022-03-13 10:33:43,"IP Address","208.219.18.35",100,334,TRUE,2022-03-13 10:33:44,NA,NA,NA,NA,45.5411071777344,-122.560501098633,"anonymous","EN","Yes","A36J0P94BTS6C1",35,"Male",NA,7,7,7,7,95,7,7,7,7,95,7,7,7,7,94,7,7,7,7,92,7,7,7,7,95,7,7,7,7,93,"None of the above","Soccer","Diagnostic",7,95,1.31085068465926
"R_PCgXl8OTGUSG717","Robin",7,7,7,7,93,2022-03-13 10:28:09,2022-03-13 10:33:43,"IP Address","208.219.18.35",100,334,TRUE,2022-03-13 10:33:44,NA,NA,NA,NA,45.5411071777344,-122.560501098633,"anonymous","EN","Yes","A36J0P94BTS6C1",35,"Male",NA,7,7,7,7,95,7,7,7,7,95,7,7,7,7,94,7,7,7,7,92,7,7,7,7,95,7,7,7,7,93,"None of the above","Soccer","Diagnostic",7,93,1.23911772860312
"R_2YEca6VvEKXYt1m","Sam",4,5,4,5,66,2022-03-13 10:26:08,2022-03-13 10:33:48,"IP Address","63.75.241.5",100,460,TRUE,2022-03-13 10:33:49,NA,NA,NA,NA,40.7156982421875,-74,"anonymous","EN","Yes","A32N00D9RN2J6N",25,"Female",NA,4,5,4,5,66,4,5,4,5,68,4,5,4,5,62,4,6,5,4,59,3,5,4,3,84,4,5,4,6,68,"None of the above","Soccer","Diagnostic",4.5,66,-1.12110313325456
"R_2YEca6VvEKXYt1m","Jackie",4,5,4,5,68,2022-03-13 10:26:08,2022-03-13 10:33:48,"IP Address","63.75.241.5",100,460,TRUE,2022-03-13 10:33:49,NA,NA,NA,NA,40.7156982421875,-74,"anonymous","EN","Yes","A32N00D9RN2J6N",25,"Female",NA,4,5,4,5,66,4,5,4,5,68,4,5,4,5,62,4,6,5,4,59,3,5,4,3,84,4,5,4,6,68,"None of the above","Soccer","Non-Diagnostic",4.5,68,-1.04937017719842
"R_2YEca6VvEKXYt1m","Charlie",4,5,4,5,62,2022-03-13 10:26:08,2022-03-13 10:33:48,"IP Address","63.75.241.5",100,460,TRUE,2022-03-13 10:33:49,NA,NA,NA,NA,40.7156982421875,-74,"anonymous","EN","Yes","A32N00D9RN2J6N",25,"Female",NA,4,5,4,5,66,4,5,4,5,68,4,5,4,5,62,4,6,5,4,59,3,5,4,3,84,4,5,4,6,68,"None of the above","Soccer","Non-Diagnostic",4.5,62,-1.26456904536683
"R_2YEca6VvEKXYt1m","Francis",4,6,5,4,59,2022-03-13 10:26:08,2022-03-13 10:33:48,"IP Address","63.75.241.5",100,460,TRUE,2022-03-13 10:33:49,NA,NA,NA,NA,40.7156982421875,-74,"anonymous","EN","Yes","A32N00D9RN2J6N",25,"Female",NA,4,5,4,5,66,4,5,4,5,68,4,5,4,5,62,4,6,5,4,59,3,5,4,3,84,4,5,4,6,68,"None of the above","Soccer","Diagnostic",4.75,59,-1.23298588394105
"R_2YEca6VvEKXYt1m","Alex",3,5,4,3,84,2022-03-13 10:26:08,2022-03-13 10:33:48,"IP Address","63.75.241.5",100,460,TRUE,2022-03-13 10:33:49,NA,NA,NA,NA,40.7156982421875,-74,"anonymous","EN","Yes","A32N00D9RN2J6N",25,"Female",NA,4,5,4,5,66,4,5,4,5,68,4,5,4,5,62,4,6,5,4,59,3,5,4,3,84,4,5,4,6,68,"None of the above","Soccer","Diagnostic",3.75,84,-0.893054315279291
"R_2YEca6VvEKXYt1m","Robin",4,5,4,6,68,2022-03-13 10:26:08,2022-03-13 10:33:48,"IP Address","63.75.241.5",100,460,TRUE,2022-03-13 10:33:49,NA,NA,NA,NA,40.7156982421875,-74,"anonymous","EN","Yes","A32N00D9RN2J6N",25,"Female",NA,4,5,4,5,66,4,5,4,5,68,4,5,4,5,62,4,6,5,4,59,3,5,4,3,84,4,5,4,6,68,"None of the above","Soccer","Diagnostic",4.75,68,-0.910187581688437
"R_2AGpTgUbeFYrXum","Sam",7,6,7,7,62,2022-03-13 10:32:12,2022-03-13 10:34:22,"IP Address","208.219.19.8",100,129,TRUE,2022-03-13 10:34:22,NA,NA,NA,NA,45.5411071777344,-122.560501098633,"anonymous","EN","Yes","AL4R0VFP54YYF",36,"Male",NA,7,6,7,7,62,7,5,7,6,69,7,6,7,7,74,6,7,6,7,60,7,6,7,7,65,7,6,7,7,62,"None of the above","Soccer","Diagnostic",6.75,62,-0.0119256857769649
"R_2AGpTgUbeFYrXum","Jackie",7,5,7,6,69,2022-03-13 10:32:12,2022-03-13 10:34:22,"IP Address","208.219.19.8",100,129,TRUE,2022-03-13 10:34:22,NA,NA,NA,NA,45.5411071777344,-122.560501098633,"anonymous","EN","Yes","AL4R0VFP54YYF",36,"Male",NA,7,6,7,7,62,7,5,7,6,69,7,6,7,7,74,6,7,6,7,60,7,6,7,7,65,7,6,7,7,62,"None of the above","Soccer","Non-Diagnostic",6.25,69,-0.0392255306004597
"R_2AGpTgUbeFYrXum","Charlie",7,6,7,7,74,2022-03-13 10:32:12,2022-03-13 10:34:22,"IP Address","208.219.19.8",100,129,TRUE,2022-03-13 10:34:22,NA,NA,NA,NA,45.5411071777344,-122.560501098633,"anonymous","EN","Yes","AL4R0VFP54YYF",36,"Male",NA,7,6,7,7,62,7,5,7,6,69,7,6,7,7,74,6,7,6,7,60,7,6,7,7,65,7,6,7,7,62,"None of the above","Soccer","Non-Diagnostic",6.75,74,0.418472050559849
"R_2AGpTgUbeFYrXum","Francis",6,7,6,7,60,2022-03-13 10:32:12,2022-03-13 10:34:22,"IP Address","208.219.19.8",100,129,TRUE,2022-03-13 10:34:22,NA,NA,NA,NA,45.5411071777344,-122.560501098633,"anonymous","EN","Yes","AL4R0VFP54YYF",36,"Male",NA,7,6,7,7,62,7,5,7,6,69,7,6,7,7,74,6,7,6,7,60,7,6,7,7,65,7,6,7,7,62,"None of the above","Soccer","Diagnostic",6.5,60,-0.222841237343085
"R_2AGpTgUbeFYrXum","Alex",7,6,7,7,65,2022-03-13 10:32:12,2022-03-13 10:34:22,"IP Address","208.219.19.8",100,129,TRUE,2022-03-13 10:34:22,NA,NA,NA,NA,45.5411071777344,-122.560501098633,"anonymous","EN","Yes","AL4R0VFP54YYF",36,"Male",NA,7,6,7,7,62,7,5,7,6,69,7,6,7,7,74,6,7,6,7,60,7,6,7,7,65,7,6,7,7,62,"None of the above","Soccer","Diagnostic",6.75,65,0.0956737483072386
"R_2AGpTgUbeFYrXum","Robin",7,6,7,7,62,2022-03-13 10:32:12,2022-03-13 10:34:22,"IP Address","208.219.19.8",100,129,TRUE,2022-03-13 10:34:22,NA,NA,NA,NA,45.5411071777344,-122.560501098633,"anonymous","EN","Yes","AL4R0VFP54YYF",36,"Male",NA,7,6,7,7,62,7,5,7,6,69,7,6,7,7,74,6,7,6,7,60,7,6,7,7,65,7,6,7,7,62,"None of the above","Soccer","Diagnostic",6.75,62,-0.0119256857769649
"R_1NCeCGU9YFcnsIa","Sam",7,6,7,6,10,2022-03-13 10:26:57,2022-03-13 10:34:26,"IP Address","67.165.41.142",100,448,TRUE,2022-03-13 10:34:26,NA,NA,NA,NA,40.5565032958984,-79.5772018432617,"anonymous","EN","Yes","A19RUFAKES3LQX",44,"Female",NA,7,6,7,6,10,7,6,7,6,83,7,6,7,6,89,7,6,7,6,89,7,6,7,6,90,7,6,7,6,82,"Happy","Soccer","Diagnostic",6.5,10,-2.01616513874648
"R_1NCeCGU9YFcnsIa","Jackie",7,6,7,6,83,2022-03-13 10:26:57,2022-03-13 10:34:26,"IP Address","67.165.41.142",100,448,TRUE,2022-03-13 10:34:26,NA,NA,NA,NA,40.5565032958984,-79.5772018432617,"anonymous","EN","Yes","A19RUFAKES3LQX",44,"Female",NA,7,6,7,6,10,7,6,7,6,83,7,6,7,6,89,7,6,7,6,89,7,6,7,6,90,7,6,7,6,82,"Happy","Soccer","Non-Diagnostic",6.5,83,0.602087757302475
"R_1NCeCGU9YFcnsIa","Charlie",7,6,7,6,89,2022-03-13 10:26:57,2022-03-13 10:34:26,"IP Address","67.165.41.142",100,448,TRUE,2022-03-13 10:34:26,NA,NA,NA,NA,40.5565032958984,-79.5772018432617,"anonymous","EN","Yes","A19RUFAKES3LQX",44,"Female",NA,7,6,7,6,10,7,6,7,6,83,7,6,7,6,89,7,6,7,6,89,7,6,7,6,90,7,6,7,6,82,"Happy","Soccer","Non-Diagnostic",6.5,89,0.817286625470882
"R_1NCeCGU9YFcnsIa","Francis",7,6,7,6,89,2022-03-13 10:26:57,2022-03-13 10:34:26,"IP Address","67.165.41.142",100,448,TRUE,2022-03-13 10:34:26,NA,NA,NA,NA,40.5565032958984,-79.5772018432617,"anonymous","EN","Yes","A19RUFAKES3LQX",44,"Female",NA,7,6,7,6,10,7,6,7,6,83,7,6,7,6,89,7,6,7,6,89,7,6,7,6,90,7,6,7,6,82,"Happy","Soccer","Diagnostic",6.5,89,0.817286625470882
"R_1NCeCGU9YFcnsIa","Alex",7,6,7,6,90,2022-03-13 10:26:57,2022-03-13 10:34:26,"IP Address","67.165.41.142",100,448,TRUE,2022-03-13 10:34:26,NA,NA,NA,NA,40.5565032958984,-79.5772018432617,"anonymous","EN","Yes","A19RUFAKES3LQX",44,"Female",NA,7,6,7,6,10,7,6,7,6,83,7,6,7,6,89,7,6,7,6,89,7,6,7,6,90,7,6,7,6,82,"Happy","Soccer","Diagnostic",6.5,90,0.85315310349895
"R_1NCeCGU9YFcnsIa","Robin",7,6,7,6,82,2022-03-13 10:26:57,2022-03-13 10:34:26,"IP Address","67.165.41.142",100,448,TRUE,2022-03-13 10:34:26,NA,NA,NA,NA,40.5565032958984,-79.5772018432617,"anonymous","EN","Yes","A19RUFAKES3LQX",44,"Female",NA,7,6,7,6,10,7,6,7,6,83,7,6,7,6,89,7,6,7,6,89,7,6,7,6,90,7,6,7,6,82,"Happy","Soccer","Diagnostic",6.5,82,0.566221279274407
"R_3kBvlX4UfQUp53u","Sam",7,6,7,6,100,2022-03-13 10:32:44,2022-03-13 10:34:35,"IP Address","208.218.231.95",100,111,TRUE,2022-03-13 10:34:36,NA,NA,NA,NA,40.5175018310547,-74.3991012573242,"anonymous","EN","Yes","APZ56L7M0ZOP9",30,"Male",NA,7,6,7,6,100,7,6,7,6,100,7,6,7,7,100,7,7,6,7,100,6,6,7,6,100,7,7,6,7,100,"None of the above","Soccer","Diagnostic",6.5,100,1.21181788377963
"R_3kBvlX4UfQUp53u","Jackie",7,6,7,6,100,2022-03-13 10:32:44,2022-03-13 10:34:35,"IP Address","208.218.231.95",100,111,TRUE,2022-03-13 10:34:36,NA,NA,NA,NA,40.5175018310547,-74.3991012573242,"anonymous","EN","Yes","APZ56L7M0ZOP9",30,"Male",NA,7,6,7,6,100,7,6,7,6,100,7,6,7,7,100,7,7,6,7,100,6,6,7,6,100,7,7,6,7,100,"None of the above","Soccer","Non-Diagnostic",6.5,100,1.21181788377963
"R_3kBvlX4UfQUp53u","Charlie",7,6,7,7,100,2022-03-13 10:32:44,2022-03-13 10:34:35,"IP Address","208.218.231.95",100,111,TRUE,2022-03-13 10:34:36,NA,NA,NA,NA,40.5175018310547,-74.3991012573242,"anonymous","EN","Yes","APZ56L7M0ZOP9",30,"Male",NA,7,6,7,6,100,7,6,7,6,100,7,6,7,7,100,7,7,6,7,100,6,6,7,6,100,7,7,6,7,100,"None of the above","Soccer","Non-Diagnostic",6.75,100,1.35100047928961
"R_3kBvlX4UfQUp53u","Francis",7,7,6,7,100,2022-03-13 10:32:44,2022-03-13 10:34:35,"IP Address","208.218.231.95",100,111,TRUE,2022-03-13 10:34:36,NA,NA,NA,NA,40.5175018310547,-74.3991012573242,"anonymous","EN","Yes","APZ56L7M0ZOP9",30,"Male",NA,7,6,7,6,100,7,6,7,6,100,7,6,7,7,100,7,7,6,7,100,6,6,7,6,100,7,7,6,7,100,"None of the above","Soccer","Diagnostic",6.75,100,1.35100047928961
"R_3kBvlX4UfQUp53u","Alex",6,6,7,6,100,2022-03-13 10:32:44,2022-03-13 10:34:35,"IP Address","208.218.231.95",100,111,TRUE,2022-03-13 10:34:36,NA,NA,NA,NA,40.5175018310547,-74.3991012573242,"anonymous","EN","Yes","APZ56L7M0ZOP9",30,"Male",NA,7,6,7,6,100,7,6,7,6,100,7,6,7,7,100,7,7,6,7,100,6,6,7,6,100,7,7,6,7,100,"None of the above","Soccer","Diagnostic",6.25,100,1.07263528826964
"R_3kBvlX4UfQUp53u","Robin",7,7,6,7,100,2022-03-13 10:32:44,2022-03-13 10:34:35,"IP Address","208.218.231.95",100,111,TRUE,2022-03-13 10:34:36,NA,NA,NA,NA,40.5175018310547,-74.3991012573242,"anonymous","EN","Yes","APZ56L7M0ZOP9",30,"Male",NA,7,6,7,6,100,7,6,7,6,100,7,6,7,7,100,7,7,6,7,100,6,6,7,6,100,7,7,6,7,100,"None of the above","Soccer","Diagnostic",6.75,100,1.35100047928961
"R_1BPJQjcavPmUHoe","Sam",7,6,7,7,72,2022-03-13 10:27:49,2022-03-13 10:34:41,"IP Address","208.219.18.37",100,411,TRUE,2022-03-13 10:34:41,NA,NA,NA,NA,45.5411071777344,-122.560501098633,"anonymous","EN","Yes","A1EW61H11KGYL7",36,"Male",NA,7,6,7,7,72,7,7,7,7,94,7,6,7,7,56,7,7,7,7,91,7,7,6,7,44,7,7,7,7,87,"None of the above","Soccer","Diagnostic",6.75,72,0.346739094503714
"R_1BPJQjcavPmUHoe","Jackie",7,7,7,7,94,2022-03-13 10:27:49,2022-03-13 10:34:41,"IP Address","208.219.18.37",100,411,TRUE,2022-03-13 10:34:41,NA,NA,NA,NA,45.5411071777344,-122.560501098633,"anonymous","EN","Yes","A1EW61H11KGYL7",36,"Male",NA,7,6,7,7,72,7,7,7,7,94,7,6,7,7,56,7,7,7,7,91,7,7,6,7,44,7,7,7,7,87,"None of the above","Soccer","Non-Diagnostic",7,94,1.27498420663119
"R_1BPJQjcavPmUHoe","Charlie",7,6,7,7,56,2022-03-13 10:27:49,2022-03-13 10:34:41,"IP Address","208.219.18.37",100,411,TRUE,2022-03-13 10:34:41,NA,NA,NA,NA,45.5411071777344,-122.560501098633,"anonymous","EN","Yes","A1EW61H11KGYL7",36,"Male",NA,7,6,7,7,72,7,7,7,7,94,7,6,7,7,56,7,7,7,7,91,7,7,6,7,44,7,7,7,7,87,"None of the above","Soccer","Non-Diagnostic",6.75,56,-0.227124553945372
"R_1BPJQjcavPmUHoe","Francis",7,7,7,7,91,2022-03-13 10:27:49,2022-03-13 10:34:41,"IP Address","208.219.18.37",100,411,TRUE,2022-03-13 10:34:41,NA,NA,NA,NA,45.5411071777344,-122.560501098633,"anonymous","EN","Yes","A1EW61H11KGYL7",36,"Male",NA,7,6,7,7,72,7,7,7,7,94,7,6,7,7,56,7,7,7,7,91,7,7,6,7,44,7,7,7,7,87,"None of the above","Soccer","Diagnostic",7,91,1.16738477254699
"R_1BPJQjcavPmUHoe","Alex",7,7,6,7,44,2022-03-13 10:27:49,2022-03-13 10:34:41,"IP Address","208.219.18.37",100,411,TRUE,2022-03-13 10:34:41,NA,NA,NA,NA,45.5411071777344,-122.560501098633,"anonymous","EN","Yes","A1EW61H11KGYL7",36,"Male",NA,7,6,7,7,72,7,7,7,7,94,7,6,7,7,56,7,7,7,7,91,7,7,6,7,44,7,7,7,7,87,"None of the above","Soccer","Diagnostic",6.75,44,-0.657522290282186
"R_1BPJQjcavPmUHoe","Robin",7,7,7,7,87,2022-03-13 10:27:49,2022-03-13 10:34:41,"IP Address","208.219.18.37",100,411,TRUE,2022-03-13 10:34:41,NA,NA,NA,NA,45.5411071777344,-122.560501098633,"anonymous","EN","Yes","A1EW61H11KGYL7",36,"Male",NA,7,6,7,7,72,7,7,7,7,94,7,6,7,7,56,7,7,7,7,91,7,7,6,7,44,7,7,7,7,87,"None of the above","Soccer","Diagnostic",7,87,1.02391886043472
"R_25SWsNr5y1yZu0i","Sam",7,7,7,7,84,2022-03-13 10:29:39,2022-03-13 10:34:44,"IP Address","64.225.51.12",100,305,TRUE,2022-03-13 10:34:44,NA,NA,NA,NA,40.8363952636719,-74.1402969360352,"anonymous","EN","Yes","A1CA6ZXKK09ZRI",31,"Male",NA,7,7,7,7,84,6,5,6,5,63,6,6,7,6,73,7,6,7,7,91,6,5,5,6,64,7,6,7,6,86,"None of the above","Soccer","Diagnostic",7,84,0.916319426350513
"R_25SWsNr5y1yZu0i","Jackie",6,5,6,5,63,2022-03-13 10:29:39,2022-03-13 10:34:44,"IP Address","64.225.51.12",100,305,TRUE,2022-03-13 10:34:44,NA,NA,NA,NA,40.8363952636719,-74.1402969360352,"anonymous","EN","Yes","A1CA6ZXKK09ZRI",31,"Male",NA,7,7,7,7,84,6,5,6,5,63,6,6,7,6,73,7,6,7,7,91,6,5,5,6,64,7,6,7,6,86,"None of the above","Soccer","Non-Diagnostic",5.5,63,-0.671972185298821
"R_25SWsNr5y1yZu0i","Charlie",6,6,7,6,73,2022-03-13 10:29:39,2022-03-13 10:34:44,"IP Address","64.225.51.12",100,305,TRUE,2022-03-13 10:34:44,NA,NA,NA,NA,40.8363952636719,-74.1402969360352,"anonymous","EN","Yes","A1CA6ZXKK09ZRI",31,"Male",NA,7,7,7,7,84,6,5,6,5,63,6,6,7,6,73,7,6,7,7,91,6,5,5,6,64,7,6,7,6,86,"None of the above","Soccer","Non-Diagnostic",6.25,73,0.104240381511812
"R_25SWsNr5y1yZu0i","Francis",7,6,7,7,91,2022-03-13 10:29:39,2022-03-13 10:34:44,"IP Address","64.225.51.12",100,305,TRUE,2022-03-13 10:34:44,NA,NA,NA,NA,40.8363952636719,-74.1402969360352,"anonymous","EN","Yes","A1CA6ZXKK09ZRI",31,"Male",NA,7,7,7,7,84,6,5,6,5,63,6,6,7,6,73,7,6,7,7,91,6,5,5,6,64,7,6,7,6,86,"None of the above","Soccer","Diagnostic",6.75,91,1.028202177037
"R_25SWsNr5y1yZu0i","Alex",6,5,5,6,64,2022-03-13 10:29:39,2022-03-13 10:34:44,"IP Address","64.225.51.12",100,305,TRUE,2022-03-13 10:34:44,NA,NA,NA,NA,40.8363952636719,-74.1402969360352,"anonymous","EN","Yes","A1CA6ZXKK09ZRI",31,"Male",NA,7,7,7,7,84,6,5,6,5,63,6,6,7,6,73,7,6,7,7,91,6,5,5,6,64,7,6,7,6,86,"None of the above","Soccer","Diagnostic",5.5,64,-0.636105707270754
"R_25SWsNr5y1yZu0i","Robin",7,6,7,6,86,2022-03-13 10:29:39,2022-03-13 10:34:44,"IP Address","64.225.51.12",100,305,TRUE,2022-03-13 10:34:44,NA,NA,NA,NA,40.8363952636719,-74.1402969360352,"anonymous","EN","Yes","A1CA6ZXKK09ZRI",31,"Male",NA,7,7,7,7,84,6,5,6,5,63,6,6,7,6,73,7,6,7,7,91,6,5,5,6,64,7,6,7,6,86,"None of the above","Soccer","Diagnostic",6.5,86,0.709687191386679
"R_1ojUit1BDmHTqQG","Sam",7,7,7,7,100,2022-03-13 10:30:13,2022-03-13 10:34:46,"IP Address","99.70.252.100",100,273,TRUE,2022-03-13 10:34:47,NA,NA,NA,NA,32.5195007324219,-96.8105010986328,"anonymous","EN","Yes","A1NLJ1L4VCQYV2",39,"Male",NA,7,7,7,7,100,4,5,6,6,65,5,5,6,6,70,6,7,7,6,95,7,6,5,7,90,6,7,6,7,95,"None of the above","Soccer","Diagnostic",7,100,1.4901830747996
