"ResponseId","sam_R1","sam_R2","sam_R3","sam_R4","sam_M1","sam_scenario","sam_condition","sam_diagnostic12","sam_valence","sam_R_tot","robin_R1","robin_R2","robin_R3","robin_R4","robin_M1","robin_scenario","robin_condition","robin_diagnostic12","robin_valence","robin_R_tot","francis_R1","francis_R2","francis_R3","francis_R4","francis_M1","francis_scenario","francis_condition","francis_diagnostic12","francis_valence","francis_R_tot","alex_R1","alex_R2","alex_R3","alex_R4","alex_M1","alex_scenario","alex_condition","alex_diagnostic12","alex_valence","alex_R_tot","age","gender","attn_chk_1Q","attn_chk_2_Q"
"R_2chnfxagEbc6bcN",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,6,84,"robin","diagnostic","NA","good",6.75,1,1,1,1,0,"francis","diagnostic","NA","bad",1,1,1,1,1,3,"alex","non-diagnostic","ND1","bad",1,22,2,7,5
"R_3DdalxsRccH6euT",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,96,"robin","diagnostic","NA","good",7,1,2,3,1,7,"francis","diagnostic","NA","bad",1.75,2,1,3,3,29,"alex","non-diagnostic","ND1","bad",2.25,54,2,7,2
"R_vqPAIadQaW6Ikox",5,7,6,7,81,"sam","non-diagnostic","ND2","good",6.25,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,2,1,6,"francis","diagnostic","NA","bad",1.25,2,1,2,1,3,"alex","non-diagnostic","ND1","bad",1.5,21,2,7,2
"R_3g4P9zuxi7f0bGh",5,5,5,5,60,"sam","non-diagnostic","ND2","good",5,5,6,5,6,80,"robin","diagnostic","NA","good",5.5,2,1,1,2,15,"francis","diagnostic","NA","bad",1.5,4,3,3,3,40,"alex","non-diagnostic","ND1","bad",3.25,21,1,2,2
"R_10UVkvgCArEonWB",7,7,7,7,95,"sam","non-diagnostic","ND2","good",7,6,6,6,7,81,"robin","diagnostic","NA","good",6.25,2,2,5,1,19,"francis","diagnostic","NA","bad",2.5,1,2,3,3,20,"alex","non-diagnostic","ND1","bad",2.25,45,2,7,5
"R_1gu8AaQ4j3FARry",6,6,7,7,85,"sam","non-diagnostic","ND2","good",6.5,6,6,5,6,84,"robin","diagnostic","NA","good",5.75,1,2,2,2,14,"francis","non-diagnostic","ND1","bad",1.75,2,2,3,3,11,"alex","diagnostic","NA","bad",2.5,21,2,7,2
"R_2P09r40urK8nMjW",7,7,1,7,71,"sam","non-diagnostic","ND2","good",5.5,7,7,1,7,92,"robin","diagnostic","NA","good",5.5,1,3,4,2,18,"francis","non-diagnostic","ND1","bad",2.5,3,3,5,2,16,"alex","diagnostic","NA","bad",3.25,30,2,7,2
"R_6RJWPXaWCxWNfjP",7,7,7,7,90,"sam","non-diagnostic","ND2","good",7,7,7,7,7,85,"robin","diagnostic","NA","good",7,1,1,1,1,20,"francis","non-diagnostic","ND1","bad",1,1,1,1,1,20,"alex","diagnostic","NA","bad",1,19,1,7,5
"R_1jHXs4x2z5wDYgZ",5,5,6,6,71,"sam","non-diagnostic","ND2","good",5.5,6,6,6,6,95,"robin","diagnostic","NA","good",6,2,2,2,2,12,"francis","diagnostic","NA","bad",2,2,3,3,2,10,"alex","non-diagnostic","ND1","bad",2.5,23,2,5,5
"R_2zx6iAqfKrdMy8G",4,4,6,6,60,"sam","non-diagnostic","ND2","good",5,4,4,6,6,90,"robin","diagnostic","NA","good",5,3,3,3,2,85,"francis","non-diagnostic","ND1","bad",2.75,4,2,2,2,7,"alex","diagnostic","NA","bad",2.5,46,2,7,5
"R_eJ9H7zOwqGpiaBz",5,7,6,7,100,"sam","non-diagnostic","ND2","good",6.25,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,1,1,7,"francis","diagnostic","NA","bad",1,1,1,1,1,8,"alex","non-diagnostic","ND1","bad",1,24,2,6,5
"R_3KDVFKCFaKnnISg",7,7,7,7,95,"sam","non-diagnostic","ND2","good",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,15,"francis","diagnostic","NA","bad",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2
"R_2VI9V37jSBE3Y8b",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,1,1,0,"francis","non-diagnostic","ND1","bad",1,1,1,1,1,0,"alex","diagnostic","NA","bad",1,21,1,1,5
"R_bCVRs7Y99VJhU2Z",7,7,7,7,90,"sam","non-diagnostic","ND2","good",7,7,7,6,7,90,"robin","diagnostic","NA","good",6.75,1,1,2,2,11,"francis","non-diagnostic","ND1","bad",1.5,3,2,3,2,15,"alex","diagnostic","NA","bad",2.5,21,2,7,2
"R_3DkyA6q7buMddYO",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,3,3,3,3,33,"francis","non-diagnostic","ND1","bad",3,1,1,4,1,38,"alex","diagnostic","NA","bad",1.75,44,2,7,2
"R_2E04Ycc7fRAgkez",7,7,6,7,95,"sam","non-diagnostic","ND2","good",6.75,7,7,6,7,95,"robin","diagnostic","NA","good",6.75,2,2,3,2,23,"francis","diagnostic","NA","bad",2.25,2,2,3,3,32,"alex","non-diagnostic","ND1","bad",2.5,27,2,7,5
"R_2zx8hAl2wEQDeSl",5,5,5,4,75,"sam","non-diagnostic","ND2","good",4.75,6,6,2,6,90,"robin","diagnostic","NA","good",5,2,2,1,1,12,"francis","non-diagnostic","ND1","bad",1.5,3,3,3,2,25,"alex","diagnostic","NA","bad",2.75,21,1,7,5
"R_2ZKy1uptexqo4hE",7,7,6,7,85,"sam","non-diagnostic","ND2","good",6.75,6,7,5,7,85,"robin","diagnostic","NA","good",6.25,1,1,2,1,20,"francis","diagnostic","NA","bad",1.25,2,1,3,2,25,"alex","non-diagnostic","ND1","bad",2,19,2,7,2
"R_2bHJdk3Z1pB6PB0",6,6,6,6,88,"sam","non-diagnostic","ND2","good",6,6,7,7,7,95,"robin","diagnostic","NA","good",6.75,2,2,2,2,17,"francis","diagnostic","NA","bad",2,4,3,3,3,47,"alex","non-diagnostic","ND1","bad",3.25,19,2,7,5
"R_3rMT5Vxj3gtfYtB",5,4,5,5,52,"sam","non-diagnostic","ND2","good",4.75,5,4,4,5,55,"robin","diagnostic","NA","good",4.5,3,3,2,3,43,"francis","non-diagnostic","ND1","bad",2.75,3,3,3,3,47,"alex","diagnostic","NA","bad",3,37,2,7,2
"R_1OW8gLXmhrJCuGQ",6,6,7,6,87,"sam","non-diagnostic","ND2","good",6.25,5,6,6,7,84,"robin","diagnostic","NA","good",6,2,1,1,1,41,"francis","diagnostic","NA","bad",1.25,3,5,3,2,62,"alex","non-diagnostic","ND1","bad",3.25,21,2,7,5
"R_2SJN1tZ6nmlEfjw",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,6,7,100,"robin","diagnostic","NA","good",6.75,1,1,1,1,0,"francis","non-diagnostic","ND1","bad",1,2,1,1,1,13,"alex","diagnostic","NA","bad",1.25,38,1,5,2
"R_3gTakBflIzAhSWV",6,5,5,5,92,"sam","non-diagnostic","ND2","good",5.25,6,5,5,5,76,"robin","diagnostic","NA","good",5.25,3,3,2,1,10,"francis","diagnostic","NA","bad",2.25,3,3,3,3,21,"alex","non-diagnostic","ND1","bad",3,22,2,7,2
"R_2Tzc0Ad0CJRK39A",7,7,7,7,93,"sam","non-diagnostic","ND2","good",7,7,7,7,7,95,"robin","diagnostic","NA","good",7,2,2,2,2,9,"francis","non-diagnostic","ND1","bad",2,1,1,1,1,9,"alex","diagnostic","NA","bad",1,22,2,7,2
"R_tG8GftcLz4c5Iit",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,4,1,0,"francis","diagnostic","NA","bad",1.75,1,1,4,1,0,"alex","non-diagnostic","ND1","bad",1.75,24,2,4,5
"R_331sxAjSnSEkUeA",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,3,1,10,"francis","non-diagnostic","ND1","bad",1.5,1,1,1,1,15,"alex","diagnostic","NA","bad",1,21,2,7,2
"R_1msgoIpeUSMNYEG",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,3,4,0,"francis","diagnostic","NA","bad",2.25,1,1,2,1,0,"alex","non-diagnostic","ND1","bad",1.25,19,2,7,5
"R_2thSkTTHZWOB4nS",7,7,7,7,92,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,1,1,1,"francis","diagnostic","NA","bad",1,1,1,1,1,5,"alex","non-diagnostic","ND1","bad",1,18,2,7,2
"R_2Vs8MPBaqQ8mO3D",6,6,6,6,78,"sam","non-diagnostic","ND2","good",6,6,6,6,6,84,"robin","diagnostic","NA","good",6,3,3,1,1,45,"francis","non-diagnostic","ND1","bad",2,3,3,5,4,48,"alex","diagnostic","NA","bad",3.75,20,2,7,2
"R_33pCg4MoQF5JNZM",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,1,1,0,"francis","non-diagnostic","ND1","bad",1,2,2,2,2,10,"alex","diagnostic","NA","bad",2,49,1,7,5
"R_1mOXcQlvpQ6mJ7I",7,7,7,7,82,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,3,3,13,"francis","diagnostic","NA","bad",2,2,1,5,2,20,"alex","non-diagnostic","ND1","bad",2.5,21,2,7,2
"R_2B9ThDuXgLkB9Sd",6,6,7,5,86,"sam","non-diagnostic","ND2","good",6,7,7,7,7,91,"robin","diagnostic","NA","good",7,1,1,4,1,14,"francis","non-diagnostic","ND1","bad",1.75,1,1,2,3,24,"alex","diagnostic","NA","bad",1.75,19,2,7,5
"R_8IAG9m4Z2hYgWTD",7,7,6,6,77,"sam","non-diagnostic","ND2","good",6.5,7,7,6,6,70,"robin","diagnostic","NA","good",6.5,3,3,4,4,20,"francis","non-diagnostic","ND1","bad",3.5,1,1,4,3,10,"alex","diagnostic","NA","bad",2.25,29,2,1,5
"R_3KTlL2eSvgBMGOK",7,6,1,6,90,"sam","non-diagnostic","ND2","good",5,7,7,2,7,98,"robin","diagnostic","NA","good",5.75,4,4,3,3,39,"francis","diagnostic","NA","bad",3.5,4,4,5,4,53,"alex","non-diagnostic","ND1","bad",4.25,20,2,1,2
"R_3j1gNmCWtVr3NSQ",7,6,5,7,79,"sam","non-diagnostic","ND2","good",6.25,7,7,5,7,88,"robin","diagnostic","NA","good",6.5,4,3,4,2,39,"francis","non-diagnostic","ND1","bad",3.25,7,2,3,1,30,"alex","diagnostic","NA","bad",3.25,31,2,3,2
"R_2X1zUTWw8ZEguUu",7,7,7,7,90,"sam","non-diagnostic","ND2","good",7,7,7,1,7,100,"robin","diagnostic","NA","good",5.5,1,2,2,2,20,"francis","diagnostic","NA","bad",1.75,3,3,3,4,50,"alex","non-diagnostic","ND1","bad",3.25,31,1,7,2
"R_1OiwCrpPmkKWg2W",6,6,4,6,90,"sam","non-diagnostic","ND2","good",5.5,6,6,4,7,95,"robin","diagnostic","NA","good",5.75,3,3,3,2,28,"francis","non-diagnostic","ND1","bad",2.75,2,2,3,3,22,"alex","diagnostic","NA","bad",2.5,30,1,7,2
"R_UlGB2Ae0nGurmUh",5,6,6,5,80,"sam","non-diagnostic","ND2","good",5.5,5,6,5,6,78,"robin","diagnostic","NA","good",5.5,3,3,2,3,52,"francis","diagnostic","NA","bad",2.75,4,4,2,3,55,"alex","non-diagnostic","ND1","bad",3.25,37,2,1,1
"R_3M6eclXzVQZXCpr",5,6,6,5,78,"sam","non-diagnostic","ND2","good",5.5,6,6,7,7,84,"robin","diagnostic","NA","good",6.5,2,3,2,2,51,"francis","non-diagnostic","ND1","bad",2.25,2,3,4,3,60,"alex","diagnostic","NA","bad",3,38,1,1,1
"R_viWOjCiwj7wFPS9",3,4,3,5,76,"sam","non-diagnostic","ND2","good",3.75,6,5,6,5,76,"robin","diagnostic","NA","good",5.5,5,4,5,4,68,"francis","diagnostic","NA","bad",4.5,6,7,6,7,82,"alex","non-diagnostic","ND1","bad",6.5,35,1,1,1
"R_z0c61OiiqoKZFPb",6,6,7,5,90,"sam","non-diagnostic","ND2","good",6,6,7,6,6,87,"robin","diagnostic","NA","good",6.25,2,3,2,3,19,"francis","non-diagnostic","ND1","bad",2.5,1,1,3,2,14,"alex","diagnostic","NA","bad",1.75,34,1,7,2
"R_294CAIfVykvyuAD",5,6,5,6,77,"sam","non-diagnostic","ND2","good",5.5,6,7,6,7,85,"robin","diagnostic","NA","good",6.5,3,3,2,3,58,"francis","diagnostic","NA","bad",2.75,4,3,2,3,59,"alex","non-diagnostic","ND1","bad",3,35,1,1,1
"R_6V6Zg9GuP3ihKAp",6,7,6,6,82,"sam","non-diagnostic","ND2","good",6.25,7,6,7,6,85,"robin","diagnostic","NA","good",6.5,1,2,1,2,34,"francis","diagnostic","NA","bad",1.5,1,1,2,1,19,"alex","non-diagnostic","ND1","bad",1.25,36,1,1,1
"R_vZAcnmMHryhOBH3",5,6,5,6,77,"sam","non-diagnostic","ND2","good",5.5,6,7,6,7,95,"robin","diagnostic","NA","good",6.5,3,3,2,3,58,"francis","diagnostic","NA","bad",2.75,4,3,2,3,55,"alex","non-diagnostic","ND1","bad",3,36,1,1,1
"R_1gRRmEnzJtInfoE",6,7,6,5,80,"sam","non-diagnostic","ND2","good",6,7,6,6,6,83,"robin","diagnostic","NA","good",6.25,2,3,2,1,27,"francis","diagnostic","NA","bad",2,1,1,2,2,42,"alex","non-diagnostic","ND1","bad",1.5,35,1,1,1
"R_1plEmk0KHw7pHnG",5,6,5,6,75,"sam","non-diagnostic","ND2","good",5.5,6,7,6,7,87,"robin","diagnostic","NA","good",6.5,3,3,2,3,58,"francis","non-diagnostic","ND1","bad",2.75,4,3,2,3,59,"alex","diagnostic","NA","bad",3,36,1,1,1
"R_25SCHtdl51tGvEN",7,7,6,7,95,"sam","non-diagnostic","ND2","good",6.75,4,5,5,5,76,"robin","diagnostic","NA","good",4.75,1,2,4,2,9,"francis","non-diagnostic","ND1","bad",2.25,2,1,1,1,0,"alex","diagnostic","NA","bad",1.25,34,1,7,2
"R_3JDEEyOyDO0Roa3",6,7,6,6,93,"sam","non-diagnostic","ND2","good",6.25,6,6,7,7,86,"robin","diagnostic","NA","good",6.5,3,2,4,5,28,"francis","diagnostic","NA","bad",3.5,3,2,5,2,22,"alex","non-diagnostic","ND1","bad",3,41,1,7,5
"R_2vivJjSSmROuT05",5,5,5,5,75,"sam","non-diagnostic","ND2","good",5,5,5,6,6,80,"robin","diagnostic","NA","good",5.5,3,3,3,3,25,"francis","non-diagnostic","ND1","bad",3,2,2,2,3,20,"alex","diagnostic","NA","bad",2.25,44,2,7,5
"R_Dws9EV9lSqKUV33",7,7,7,7,97,"sam","non-diagnostic","ND2","good",7,6,6,6,6,85,"robin","diagnostic","NA","good",6,2,2,2,2,14,"francis","diagnostic","NA","bad",2,1,1,1,1,0,"alex","non-diagnostic","ND1","bad",1,50,1,7,2
"R_yQKDvRYSJLk6hEt",5,6,5,6,79,"sam","non-diagnostic","ND2","good",5.5,6,7,6,7,82,"robin","diagnostic","NA","good",6.5,3,3,2,3,53,"francis","diagnostic","NA","bad",2.75,4,3,2,3,63,"alex","non-diagnostic","ND1","bad",3,36,1,1,1
"R_2uUnMly9MwXL4zq",6,6,6,5,78,"sam","non-diagnostic","ND2","good",5.75,6,6,6,6,74,"robin","diagnostic","NA","good",6,6,7,6,7,79,"francis","non-diagnostic","ND1","bad",6.5,6,6,7,6,76,"alex","diagnostic","NA","bad",6.25,35,1,1,1
"R_3qEi5VEzKp0bBFN",5,6,6,5,80,"sam","non-diagnostic","ND2","good",5.5,6,6,5,6,80,"robin","diagnostic","NA","good",5.75,2,3,2,2,53,"francis","non-diagnostic","ND1","bad",2.25,2,3,2,2,52,"alex","diagnostic","NA","bad",2.25,37,1,2,1
"R_1FRfYf4VTdHY6ul",5,6,5,6,80,"sam","non-diagnostic","ND2","good",5.5,6,7,6,6,83,"robin","diagnostic","NA","good",6.25,2,3,2,3,51,"francis","diagnostic","NA","bad",2.5,3,2,2,4,55,"alex","non-diagnostic","ND1","bad",2.75,37,1,1,1
"R_3CATEAwTALKN3IR",6,5,6,6,77,"sam","non-diagnostic","ND2","good",5.75,5,6,5,5,79,"robin","diagnostic","NA","good",5.25,2,3,2,2,55,"francis","diagnostic","NA","bad",2.25,1,2,1,2,57,"alex","non-diagnostic","ND1","bad",1.5,36,1,2,1
"R_1OSTt8WLgwXEkyi",6,5,6,5,78,"sam","non-diagnostic","ND2","good",5.5,6,5,5,6,79,"robin","diagnostic","NA","good",5.5,1,3,2,2,56,"francis","non-diagnostic","ND1","bad",2,1,2,1,3,57,"alex","diagnostic","NA","bad",1.75,37,2,2,3
"R_2zhX8iijcghVA3W",5,6,5,6,79,"sam","non-diagnostic","ND2","good",5.5,6,7,6,7,83,"robin","diagnostic","NA","good",6.5,3,2,3,2,51,"francis","diagnostic","NA","bad",2.5,3,4,2,3,55,"alex","non-diagnostic","ND1","bad",3,32,1,1,1
"R_2sRavfFudk7uAFH",7,6,5,6,82,"sam","non-diagnostic","ND2","good",6,6,5,5,5,78,"robin","diagnostic","NA","good",5.25,1,2,2,3,54,"francis","non-diagnostic","ND1","bad",2,2,3,2,2,53,"alex","diagnostic","NA","bad",2.25,37,2,2,3
"R_3g7tghlmhqlM3Ca",5,6,5,6,79,"sam","non-diagnostic","ND2","good",5.5,5,6,5,5,76,"robin","diagnostic","NA","good",5.25,2,2,1,2,54,"francis","diagnostic","NA","bad",1.75,2,3,2,3,53,"alex","non-diagnostic","ND1","bad",2.5,39,1,3,1
"R_1pDws0POkm9zePP",7,7,6,7,85,"sam","non-diagnostic","ND2","good",6.75,6,7,6,7,88,"robin","diagnostic","NA","good",6.5,2,1,2,1,60,"francis","diagnostic","NA","bad",1.5,2,2,1,2,60,"alex","non-diagnostic","ND1","bad",1.75,39,1,7,5
"R_wLBKPyM0C31qMmd",6,7,6,7,90,"sam","non-diagnostic","ND2","good",6.5,1,2,2,1,69,"robin","diagnostic","NA","good",1.5,2,1,1,2,63,"francis","non-diagnostic","ND1","bad",1.5,7,6,7,6,87,"alex","diagnostic","NA","bad",6.5,38,1,7,5
"R_3lXOKCl8FoREjzK",7,6,7,6,84,"sam","non-diagnostic","ND2","good",6.5,7,6,7,6,88,"robin","diagnostic","NA","good",6.5,2,1,2,1,60,"francis","non-diagnostic","ND1","bad",1.5,2,1,2,1,58,"alex","diagnostic","NA","bad",1.5,35,1,7,5
"R_33E9JHM3CpistIN",7,6,7,6,94,"sam","non-diagnostic","ND2","good",6.5,7,6,6,6,86,"robin","diagnostic","NA","good",6.25,2,1,1,1,58,"francis","diagnostic","NA","bad",1.25,2,2,1,1,58,"alex","non-diagnostic","ND1","bad",1.5,30,1,7,2
"R_2Vwft5Ox6hFSK6C",7,7,6,6,90,"sam","non-diagnostic","ND2","good",6.5,6,6,7,7,90,"robin","diagnostic","NA","good",6.5,2,2,2,1,55,"francis","diagnostic","NA","bad",1.75,1,1,1,2,56,"alex","non-diagnostic","ND1","bad",1.25,34,1,7,5
"R_1mk0AjvAToB0sto",6,6,6,6,91,"sam","non-diagnostic","ND2","good",6,7,7,7,7,92,"robin","diagnostic","NA","good",7,2,2,2,2,56,"francis","non-diagnostic","ND1","bad",2,1,1,1,1,55,"alex","diagnostic","NA","bad",1,37,1,7,2
"R_3khLS1V96TBWz0w",5,6,5,6,79,"sam","non-diagnostic","ND2","good",5.5,6,7,6,7,83,"robin","diagnostic","NA","good",6.5,3,3,2,3,53,"francis","non-diagnostic","ND1","bad",2.75,4,3,2,3,53,"alex","diagnostic","NA","bad",3,35,1,1,1
"R_3PvIFGef6MagUbC",7,7,6,6,92,"sam","non-diagnostic","ND2","good",6.5,6,6,7,7,91,"robin","diagnostic","NA","good",6.5,1,1,2,2,56,"francis","non-diagnostic","ND1","bad",1.5,2,2,1,1,54,"alex","diagnostic","NA","bad",1.5,36,1,7,5
"R_339BAj7Ao1Uo77E",6,7,6,7,93,"sam","non-diagnostic","ND2","good",6.5,6,7,6,7,84,"robin","diagnostic","NA","good",6.5,2,2,1,2,59,"francis","diagnostic","NA","bad",1.75,2,1,2,2,53,"alex","non-diagnostic","ND1","bad",1.75,38,2,1,1
"R_1jHVZX4agIQKS0b",6,7,6,7,84,"sam","non-diagnostic","ND2","good",6.5,6,7,6,7,84,"robin","diagnostic","NA","good",6.5,2,1,1,2,53,"francis","diagnostic","NA","bad",1.5,2,1,2,1,54,"alex","non-diagnostic","ND1","bad",1.5,41,2,1,1
"R_2aaegsdjP8wNnQZ",6,7,6,7,88,"sam","non-diagnostic","ND2","good",6.5,6,7,6,6,86,"robin","diagnostic","NA","good",6.25,2,1,1,2,55,"francis","non-diagnostic","ND1","bad",1.5,2,1,1,2,56,"alex","diagnostic","NA","bad",1.5,37,2,1,1
"R_00nINNGTK79WDct",5,6,5,6,80,"sam","non-diagnostic","ND2","good",5.5,5,6,6,6,74,"robin","diagnostic","NA","good",5.75,3,2,3,3,60,"francis","diagnostic","NA","bad",2.75,4,3,2,3,57,"alex","non-diagnostic","ND1","bad",3,35,1,1,1
"R_3PYtbR7YearXrQ7",5,6,5,6,80,"sam","non-diagnostic","ND2","good",5.5,6,6,6,6,77,"robin","diagnostic","NA","good",6,3,2,2,2,55,"francis","non-diagnostic","ND1","bad",2.25,3,2,2,2,53,"alex","diagnostic","NA","bad",2.25,35,1,1,3
"R_x58Br5Lf36iWIRH",5,6,5,6,81,"sam","non-diagnostic","ND2","good",5.5,2,2,2,2,55,"robin","diagnostic","NA","good",2,3,2,2,2,53,"francis","non-diagnostic","ND1","bad",2.25,3,2,2,2,53,"alex","diagnostic","NA","bad",2.25,35,1,1,1
"R_2riw8Ri41Pva1zZ",2,2,1,1,7,"sam","non-diagnostic","ND2","good",1.5,6,7,6,6,94,"robin","diagnostic","NA","good",6.25,2,2,2,2,12,"francis","non-diagnostic","ND1","bad",2,2,3,2,1,14,"alex","diagnostic","NA","bad",2,36,1,7,2
"R_24Abbyt72LIlyLp",6,6,6,7,81,"sam","non-diagnostic","ND2","good",6.25,6,6,5,6,81,"robin","diagnostic","NA","good",5.75,2,1,2,1,32,"francis","diagnostic","NA","bad",1.5,2,2,3,1,32,"alex","non-diagnostic","ND1","bad",2,36,1,1,1
"R_24CsZvQLFSrUeuO",7,7,6,6,94,"sam","non-diagnostic","ND2","good",6.5,6,7,6,6,88,"robin","diagnostic","NA","good",6.25,3,2,2,1,13,"francis","non-diagnostic","ND1","bad",2,2,1,2,1,15,"alex","diagnostic","NA","bad",1.5,26,1,7,2
"R_72HggrN5lg8NiPD",7,7,6,6,89,"sam","non-diagnostic","ND2","good",6.5,6,5,6,6,95,"robin","diagnostic","NA","good",5.75,5,5,6,7,83,"francis","diagnostic","NA","bad",5.75,3,2,1,2,57,"alex","non-diagnostic","ND1","bad",2,37,1,2,4
"R_1pXxqWseSetI2uq",7,6,7,7,86,"sam","non-diagnostic","ND2","good",6.75,6,5,6,7,78,"robin","diagnostic","NA","good",6,4,3,4,5,61,"francis","diagnostic","NA","bad",4,3,2,1,4,53,"alex","non-diagnostic","ND1","bad",2.5,29,1,2,1
"R_3D0fgTvAo2LmeQh",4,3,2,3,55,"sam","non-diagnostic","ND2","good",3,6,7,6,7,84,"robin","diagnostic","NA","good",6.5,5,6,5,6,77,"francis","non-diagnostic","ND1","bad",5.5,3,3,2,3,72,"alex","diagnostic","NA","bad",2.75,36,1,2,1
"R_2PuKoW1SGuYvMCX",7,6,7,7,79,"sam","non-diagnostic","ND2","good",6.75,7,6,7,6,87,"robin","diagnostic","NA","good",6.5,3,5,4,4,63,"francis","non-diagnostic","ND1","bad",4,2,2,1,2,55,"alex","diagnostic","NA","bad",1.75,35,1,1,1
"R_1EgvGXMm1ZhJUmH",7,6,7,6,81,"sam","non-diagnostic","ND2","good",6.5,6,6,6,7,82,"robin","diagnostic","NA","good",6.25,2,2,1,2,33,"francis","diagnostic","NA","bad",1.75,1,2,1,2,34,"alex","non-diagnostic","ND1","bad",1.5,36,1,1,1
"R_1DHcew7iOpieQr3",6,7,6,5,80,"sam","non-diagnostic","ND2","good",6,6,7,7,6,83,"robin","diagnostic","NA","good",6.5,1,2,1,2,23,"francis","diagnostic","NA","bad",1.5,1,2,2,2,83,"alex","non-diagnostic","ND1","bad",1.75,36,1,1,1
"R_2BfwtGXSbvBa3A3",6,7,7,6,96,"sam","non-diagnostic","ND2","good",6.5,6,7,6,6,92,"robin","diagnostic","NA","good",6.25,2,2,2,3,9,"francis","non-diagnostic","ND1","bad",2.25,2,1,2,1,8,"alex","diagnostic","NA","bad",1.5,35,1,7,5
"R_AzcshmVQv7Kn4L7",7,6,7,6,84,"sam","non-diagnostic","ND2","good",6.5,6,7,6,7,80,"robin","diagnostic","NA","good",6.5,4,4,3,4,61,"francis","diagnostic","NA","bad",3.75,3,2,2,1,39,"alex","non-diagnostic","ND1","bad",2,27,2,1,1
"R_1HkNdRz3uXguknK",4,3,2,3,56,"sam","non-diagnostic","ND2","good",3,5,6,5,6,76,"robin","diagnostic","NA","good",5.5,5,6,5,6,76,"francis","diagnostic","NA","bad",5.5,6,7,6,7,86,"alex","non-diagnostic","ND1","bad",6.5,36,1,1,1
"R_ddtEaBTYdwEwExz",6,7,7,6,82,"sam","non-diagnostic","ND2","good",6.5,7,6,6,6,87,"robin","diagnostic","NA","good",6.25,2,3,1,2,31,"francis","diagnostic","NA","bad",2,1,2,2,1,36,"alex","non-diagnostic","ND1","bad",1.5,36,1,1,1
"R_3323B4zVs8SqXLn",6,7,7,6,84,"sam","non-diagnostic","ND2","good",6.5,6,7,6,6,81,"robin","diagnostic","NA","good",6.25,2,1,1,2,24,"francis","non-diagnostic","ND1","bad",1.5,1,2,1,1,25,"alex","diagnostic","NA","bad",1.25,35,1,1,1
"R_3lra5RDg2vvlnz2",6,7,6,6,82,"sam","non-diagnostic","ND2","good",6.25,7,6,6,6,80,"robin","diagnostic","NA","good",6.25,2,1,2,2,34,"francis","non-diagnostic","ND1","bad",1.75,2,2,1,2,34,"alex","diagnostic","NA","bad",1.75,35,1,1,1
"R_3sdGA7vIlzlvnZQ",6,6,6,7,74,"sam","non-diagnostic","ND2","good",6.25,6,6,6,6,82,"robin","diagnostic","NA","good",6,3,4,4,4,65,"francis","diagnostic","NA","bad",3.75,1,2,1,1,45,"alex","non-diagnostic","ND1","bad",1.25,35,1,1,1
"R_V4sIgEQYt2prASB",5,7,5,6,88,"sam","non-diagnostic","ND2","good",5.75,6,7,6,6,85,"robin","diagnostic","NA","good",6.25,2,3,2,3,16,"francis","non-diagnostic","ND1","bad",2.5,2,3,2,3,15,"alex","diagnostic","NA","bad",2.5,32,1,7,2
"R_3hfkjzXrngL0iIr",7,6,7,6,87,"sam","non-diagnostic","ND2","good",6.5,6,6,6,7,81,"robin","diagnostic","NA","good",6.25,1,1,2,2,29,"francis","non-diagnostic","ND1","bad",1.5,2,1,3,2,38,"alex","diagnostic","NA","bad",2,36,1,1,1
"R_3CEnXqSEuKxmLbW",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,6,6,7,6,79,"robin","diagnostic","NA","good",6.25,4,3,4,4,64,"francis","non-diagnostic","ND1","bad",3.75,2,1,1,2,38,"alex","diagnostic","NA","bad",1.5,26,2,2,3
