"ResponseId","R1","R2","R3","R4","M1","scenario","condition","diagnostic12","age","gender","Sample","attn_chk_1Q","attn_chk_2_Q","R_tot","M1R_tot"
"R_shyu4VQlWLvbOJr",7,7,7,7,100,"sam","diagnostic","NA",22,2,"MTurk",7,2,7,1.40416863987654
"R_2a8j3TwCmlbgMbR",6,7,7,7,85,"sam","diagnostic","NA",53,1,"MTurk",7,2,6.75,0.660953370353813
"R_29uzBEmzhX7MFFM",3,3,1,2,58,"sam","diagnostic","NA",41,2,"MTurk",7,2,2.25,-3.13292740409581
"R_2rBdMdvckppQnF9",6,7,7,6,83,"sam","diagnostic","NA",25,1,"MTurk",NA,2,6.5,0.430462063795996
"R_1FE77VP0wMTVj5G",6,5,7,6,87,"sam","diagnostic","NA",54,1,"MTurk",7,5,6,0.285001889427998
"R_26neqeIxG7te4r0",7,7,5,6,80,"sam","diagnostic","NA",31,2,"MTurk",7,2,6.25,0.160530452394724
"R_21aFORV6fN32D9S",7,7,7,7,100,"sam","diagnostic","NA",38,1,"MTurk",7,2,7,1.40416863987654
"R_3lFWa28bxBdZCES",7,7,7,7,96,"sam","diagnostic","NA",30,2,"MTurk",7,3,7,1.24640742050272
"R_3FL6a3eI6wsLRpd",6,6,6,6,79,"sam","diagnostic","NA",28,2,"MTurk",7,2,6,-0.0305205493196392
"R_Xn6t0LN2Ho2ta9P",7,7,7,7,95,"sam","diagnostic","NA",30,2,"MTurk",7,2,7,1.20696711565927
"R_1eKVN8zQ4SZnRIt",7,7,7,7,95,"sam","diagnostic","NA",27,2,"MTurk",7,5,7,1.20696711565927
"R_2zpVjUGyYgfho4V",6,6,4,4,57,"sam","diagnostic","NA",54,2,"MTurk",7,NA,5,-1.50465004335927
"R_3CDHvtHZLTq1Moe",7,6,7,6,84,"sam","diagnostic","NA",55,2,"MTurk",NA,5,6.5,0.46990236863945
"R_2DTu6q4xPNZoVSI",7,7,7,6,98,"sam","diagnostic","NA",25,2,"MTurk",7,2,6.75,1.17367733331872
"R_22QSxsB5vmKYED4",7,7,7,7,100,"sam","diagnostic","NA",57,2,"MTurk",7,2,7,1.40416863987654
"R_31RZyNj2sGWmowF",5,5,7,1,71,"sam","diagnostic","NA",29,1,"MTurk",1,2,4.5,-1.25570716929273
"R_cupeJJ5ZyHUOgzT",7,7,7,7,100,"sam","diagnostic","NA",22,2,"MTurk",7,5,7,1.40416863987654
"R_1okjmT4MG7fo7Cj",7,7,6,6,95,"sam","diagnostic","NA",32,1,"MTurk",7,2,6.5,0.903745721917451
"R_ReMdyzGo9KEaNgJ",7,6,7,7,83,"sam","diagnostic","NA",54,1,"MTurk",7,5,6.75,0.582072760666904
"R_1fZQSLVX3MNfihm",6,6,6,6,77,"sam","diagnostic","NA",31,2,"MTurk",7,2,6,-0.109401159006548
"R_3s6AIqBbWDWNWSw",7,5,7,7,86,"sam","diagnostic","NA",55,2,"MTurk",7,2,6.5,0.54878297832636
"R_AF0pJrs3HUfzT6p",7,7,7,7,100,"sam","diagnostic","NA",37,1,"MTurk",7,2,7,1.40416863987654
"R_3e8JpHudJWdydZi",7,7,7,7,100,"sam","diagnostic","NA",30,2,"MTurk",7,NA,7,1.40416863987654
"R_1QEof2SpAIWOgCP",7,7,7,7,100,"sam","diagnostic","NA",40,2,"MTurk",7,2,7,1.40416863987654
"R_1Hp2ejVLCUh9YJO",5,6,5,5,76,"sam","diagnostic","NA",64,1,"MTurk",7,2,5.25,-0.603673554462728
"R_2CHO7ASYymTEkln",6,5,7,6,69,"sam","diagnostic","NA",25,2,"MTurk",7,2,6,-0.424923597754185
"R_2TU9zAnUZuuLVWp",7,7,7,7,83,"sam","diagnostic","NA",31,1,"MTurk",7,2,7,0.733683457537812
"R_33EBLmn3QWRSMul",6,6,6,6,83,"sam","diagnostic","NA",30,1,"MTurk",7,NA,6,0.127240670054179
"R_1gSnztmoFScojZc",7,6,6,6,88,"sam","diagnostic","NA",30,2,"MTurk",7,2,6.25,0.476052891142361
"R_2DRIxj84TopO73x",4,3,6,5,65,"sam","diagnostic","NA",40,1,"MTurk",7,2,4.5,-1.49234899835345
"R_31SZvuv0roZvYQ3",7,7,7,7,92,"sam","diagnostic","NA",26,2,"MTurk",7,5,7,1.0886462011289
"R_26hg2ZHRPrzLoH3",7,7,7,7,97,"sam","diagnostic","NA",50,2,"MTurk",7,2,7,1.28584772534618
"R_w67TyX6YpwFa4wN",6,7,6,7,90,"sam","diagnostic","NA",43,2,"MTurk",7,2,6.5,0.706544197700178
"R_1DPeIRA8AlYIiRQ",6,4,7,5,70,"sam","diagnostic","NA",59,1,"MTurk",7,5,5.5,-0.688704686652547
"R_3fObcQroqDsWsZH",6,6,6,6,81,"sam","diagnostic","NA",30,1,"MTurk",7,2,6,0.04836006036727
"R_1jxkpsViUk0GXdH",6,2,6,7,82,"sam","diagnostic","NA",52,2,"MTurk",7,2,5.25,-0.367031725402
"R_3KPCeViWokZwtJm",6,4,5,6,87,"sam","diagnostic","NA",57,1,"MTurk",7,5,5.25,-0.169830201184727
"R_WoML9GPc1xlB1lv",4,6,3,6,60,"sam","diagnostic","NA",41,2,"MTurk",7,2,4.75,-1.53793982569982
"R_AHgv5omcMIcsewF",7,7,7,7,94,"sam","diagnostic","NA",27,2,"MTurk",7,2,7,1.16752681081581
"R_3nCoitgvlrhIKnI",5,6,7,4,82,"sam","diagnostic","NA",44,2,"MTurk",7,2,5.5,-0.215421028531092
"R_2qfO88bgNQzLlpE",7,7,7,7,99,"sam","diagnostic","NA",61,1,"MTurk",7,2,7,1.36472833503309
"R_3EtXy7aa9hhLWH0",7,7,7,7,100,"sam","diagnostic","NA",52,2,"MTurk",7,5,7,1.40416863987654
"R_3mluT71CO9AAfCG",7,7,7,7,100,"sam","diagnostic","NA",41,1,"MTurk",7,2,7,1.40416863987654
"R_1GTWBkhQAhkZyzy",4,5,5,6,85,"sam","diagnostic","NA",40,2,"MTurk",7,5,5,-0.400321507742545
"R_2fixQ6XRlQ0qMNt",5,6,7,6,87,"sam","diagnostic","NA",60,1,"MTurk",7,4,6,0.285001889427998
"R_Qh4dpzv3n7Valvb",4,5,4,5,50,"sam","diagnostic","NA",36,1,"MTurk",7,2,4.5,-2.08395357100527
"R_VXqm59TiaNG0eKB",6,5,6,5,60,"sam","diagnostic","NA",36,1,"MTurk",7,5,5.5,-1.08310773508709
"R_22XoIa59fOhVqRW",7,7,7,7,100,"sam","diagnostic","NA",55,1,"MTurk",7,2,7,1.40416863987654
"R_VNXGW6Sz25U7HWx",6,5,6,5,60,"sam","diagnostic","NA",31,1,"MTurk",7,2,5.5,-1.08310773508709
"R_3px5YtStax1UXi9",6,5,5,6,83,"sam","diagnostic","NA",34,1,"MTurk",7,2,5.5,-0.175980723687637
"R_RkUZ60raQ2yzPVv",5,6,6,4,88,"sam","diagnostic","NA",50,1,"MTurk",7,5,5.25,-0.130389896341273
"R_3h6HexjTyAIoXch",7,7,7,7,71,"sam","diagnostic","NA",31,1,"MTurk",7,2,7,0.260399799416357
"R_ZwYke9csfKxmEal",7,6,7,6,80,"sam","diagnostic","NA",34,1,"MTurk",7,2,6.5,0.312141149265632
"R_21ARbDEzzBM9eTM",7,7,6,7,95,"sam","diagnostic","NA",31,2,"MTurk",7,5,6.75,1.05535641878836
"R_1hAr7yPxGAzSbTN",7,7,7,7,87,"sam","diagnostic","NA",50,1,"MTurk",7,2,7,0.891444676911631
"R_cDaXWaSCf4nQ3Tj",7,7,7,7,100,"sam","diagnostic","NA",27,2,"MTurk",7,5,7,1.40416863987654
"R_1f0Xp5YDKrQlvjD",5,7,2,3,79,"sam","diagnostic","NA",48,1,"MTurk",7,1,4.25,-1.091795427416
"R_4IMjcchsb2i3gA1",5,6,7,7,88,"sam","diagnostic","NA",25,2,"MTurk",7,4,6.25,0.476052891142361
"R_qDcziYCqv2Po9qx",6,7,6,6,80,"sam","diagnostic","NA",29,2,"MTurk",7,2,6.25,0.160530452394724
"R_RUpLQB0pAo8hfjP",7,7,7,7,100,"robin","non-diagnostic","ND1",28,1,"MTurk",7,2,7,1.40416863987654
"R_9yt1Ct9qus3Gjyp",7,6,4,5,77,"robin","non-diagnostic","ND1",44,2,"MTurk",7,3,5.5,-0.412622552748365
"R_3DddgCAgpHvssQy",6,7,5,6,84,"robin","non-diagnostic","ND1",50,2,"MTurk",1,2,6,0.166680974897634
"R_12EH6pbBqaC9R9v",7,6,7,6,100,"robin","non-diagnostic","ND1",55,2,"MTurk",1,5,6.5,1.10094724613472
"R_3jTgARyOv10THZY",4,5,6,6,76,"robin","non-diagnostic","ND1",32,1,"MTurk",2,2,5.25,-0.603673554462728
"R_1mQ9D0oxMZppV6a",7,7,7,7,100,"robin","non-diagnostic","ND1",41,1,"MTurk",7,2,7,1.40416863987654
"R_8igDRON7yAtNsu5",7,7,7,6,94,"robin","non-diagnostic","ND1",56,1,"MTurk",7,2,6.75,1.0159161139449
"R_1FSb7NgAlLdZsHy",5,6,7,6,79,"robin","non-diagnostic","ND1",48,1,"MTurk",7,3,6,-0.0305205493196392
"R_3q8KJCiUSFMsUIr",6,7,6,7,70,"robin","non-diagnostic","ND1",36,1,"MTurk",7,3,6.5,-0.0822618991689141
"R_1q9RNihAg9rgXxN",6,6,6,6,83,"robin","non-diagnostic","ND1",37,2,"MTurk",7,2,6,0.127240670054179
"R_2pReVyyfQJoAtZJ",4,6,5,6,92,"robin","non-diagnostic","ND1",32,1,"MTurk",7,2,5.25,0.0273713230325459
"R_2thCrbDHGUldgWo",6,5,4,3,71,"robin","non-diagnostic","ND1",24,1,"MTurk",7,1,4.5,-1.25570716929273
"R_1r20cLyCCClOaxG",5,6,7,6,82,"robin","non-diagnostic","ND1",35,1,"MTurk",7,3,6,0.0878003652107246
"R_3ezyz8YHbfB80Ya",6,7,6,5,82,"robin","non-diagnostic","ND1",25,2,"MTurk",2,2,6,0.0878003652107246
"R_3KImqrXPzBwaTja",5,6,5,6,83,"robin","non-diagnostic","ND1",31,1,"MTurk",7,5,5.5,-0.175980723687637
"R_1r2pSBSTi8EvBDO",5,7,7,4,61,"robin","non-diagnostic","ND1",30,1,"MTurk",7,5,5.75,-0.892056733372731
"R_di23wNOKDZqA7fz",6,5,6,7,72,"robin","non-diagnostic","ND1",30,1,"MTurk",1,2,6,-0.306602683223821
"R_3q9vsfLQDlGmTBE",7,6,7,6,98,"robin","non-diagnostic","ND1",29,2,"MTurk",7,1,6.5,1.02206663644781
"R_2tXJBLns4MTeHfP",7,7,7,7,100,"robin","non-diagnostic","ND1",51,1,"MTurk",7,2,7,1.40416863987654
"R_qvURK9NI5JuencJ",6,5,6,6,71,"robin","non-diagnostic","ND1",43,2,"MTurk",7,2,5.75,-0.497653684938184
"R_WrjqOE2oFSmImzL",7,7,7,7,100,"robin","non-diagnostic","ND1",47,1,"MTurk",1,5,7,1.40416863987654
"R_1pVx6JqcSwD36lJ",6,6,5,6,87,"robin","non-diagnostic","ND1",49,2,"MTurk",7,3,5.75,0.133391192557089
"R_UVZIokjGxxMf4s1",7,6,6,6,92,"robin","non-diagnostic","ND1",40,1,"MTurk",7,2,6.25,0.633814110516179
"R_ABT89Qo9PmA3mDf",4,5,3,3,39,"robin","non-diagnostic","ND1",34,1,"MTurk",7,2,3.75,-2.972629014896
"R_RQCGIbF24NzG3Ml",5,6,5,6,70,"robin","non-diagnostic","ND1",42,1,"MTurk",7,3,5.5,-0.688704686652547
"R_3CBdOP6gux3BjQN",5,6,6,6,66,"robin","non-diagnostic","ND1",53,2,"MTurk",7,2,5.75,-0.694855209155457
"R_30jyXWUGyPoOOAD",5,6,7,6,77,"robin","non-diagnostic","ND1",46,1,"MTurk",7,3,6,-0.109401159006548
"R_2b3u6D6kKJSsA9d",7,6,5,6,91,"robin","non-diagnostic","ND1",37,2,"MTurk",7,1,6,0.442763108801816
"R_p4YCt1JsG1LYu6B",5,5,6,7,71,"robin","non-diagnostic","ND1",41,2,"MTurk",7,3,5.75,-0.497653684938184
"R_AgtPSfX636u0A0h",6,5,6,5,76,"robin","non-diagnostic","ND1",29,1,"MTurk",7,5,5.5,-0.45206285759182
"R_0iiZdGTbHfUwGB3",6,6,6,6,67,"robin","non-diagnostic","ND1",30,1,"MTurk",7,2,6,-0.503804207441094
"R_3dLCHZDLCwkmFr2",5,4,5,4,68,"robin","non-diagnostic","ND1",48,1,"MTurk",7,3,4.5,-1.37402808382309
"R_3mn8LTx9qaGr2wS",7,7,7,7,96,"robin","non-diagnostic","ND1",46,2,"MTurk",7,3,7,1.24640742050272
"R_3hnX17w7vG44agQ",4,6,6,7,100,"robin","non-diagnostic","ND1",40,2,"MTurk",7,3,5.75,0.646115155521999
"R_ODwZHpTeV8T8P17",7,6,5,6,68,"robin","non-diagnostic","ND1",53,2,"MTurk",7,2,6,-0.46436390259764
"R_2B9ZYFWwd9K9kCg",6,7,7,7,71,"robin","non-diagnostic","ND1",45,1,"MTurk",7,5,6.75,0.108789102545449
"R_OjOv0ZmSYUgF3vX",6,7,6,6,100,"robin","non-diagnostic","ND1",53,1,"MTurk",7,3,6.25,0.949336549263816
"R_Y9LWvIfaScPbU7n",6,6,7,6,89,"robin","non-diagnostic","ND1",55,1,"MTurk",7,5,6.25,0.515493195985815
"R_YakmCoEAC378qs1",4,6,7,6,98,"robin","non-diagnostic","ND1",40,1,"MTurk",7,3,5.75,0.56723454583509
"R_28BACeqpDyMzew1",7,6,7,7,78,"robin","non-diagnostic","ND1",36,2,"MTurk",7,5,6.75,0.384871236449631
"R_sFEM9iZGtaVTrpL",7,7,7,7,100,"robin","non-diagnostic","ND1",40,1,"MTurk",7,2,7,1.40416863987654
"R_2f1YAiFQu8n7G9W",6,7,5,7,95,"robin","non-diagnostic","ND1",52,1,"MTurk",1,5,6.25,0.752135025046543
"R_SAXujaF7JWCDkiJ",7,7,7,7,95,"robin","non-diagnostic","ND1",34,1,"MTurk",7,3,7,1.20696711565927
"R_6oqTOSOPTNxlqDv",6,7,6,7,79,"robin","non-diagnostic","ND1",30,1,"MTurk",7,2,6.5,0.272700844422177
"R_24XGLOha85FAOc1",7,6,7,6,85,"robin","non-diagnostic","ND1",45,2,"MTurk",1,2,6.5,0.509342673482905
"R_2y8c10sni4r0fLH",4,5,6,7,96,"robin","non-diagnostic","ND1",50,1,"MTurk",7,2,5.5,0.336743239277273
"R_1pETmFbGavXo98Q",5,6,5,6,80,"robin","non-diagnostic","ND1",29,1,"MTurk",7,2,5.5,-0.294301638218001
"R_08vAfE4RSxdXJ85",5,4,5,5,62,"robin","non-diagnostic","ND1",43,1,"MTurk",7,3,4.75,-1.45905921601291
"R_3saUQyjAjgo1WbD",7,7,7,7,83,"robin","non-diagnostic","ND1",27,1,"MTurk",7,2,7,0.733683457537812
"R_1E5n2eJsjXC7oVq",5,6,6,6,86,"robin","non-diagnostic","ND1",42,2,"MTurk",7,2,5.75,0.0939508877136348
"R_3nkffLoiEpEpv7Y",7,7,7,7,100,"robin","non-diagnostic","ND1",30,1,"MTurk",7,2,7,1.40416863987654
"R_3LcmOa58JEBdlBk",5,3,5,3,61,"robin","non-diagnostic","ND1",29,1,"MTurk",7,2,4,-1.95333161146909
"R_6mQPEzREEmu4rJL",7,7,7,7,100,"robin","non-diagnostic","ND1",30,1,"MTurk",7,2,7,1.40416863987654
"R_2zYHKH4nzvR8gf2",5,6,5,6,63,"robin","non-diagnostic","ND1",57,2,"MTurk",7,3,5.5,-0.96478682055673
"R_1DYkQxoP5okMP8o",7,7,7,7,88,"robin","non-diagnostic","ND1",38,1,"MTurk",2,5,7,0.930884981755085
"R_1gSVo0Oh0vPHaSc",7,7,6,7,85,"robin","non-diagnostic","ND1",37,1,"MTurk",7,2,6.75,0.660953370353813
"R_8dZqGOlw80OKkTL",6,7,6,5,81,"robin","non-diagnostic","ND1",35,1,"MTurk",7,2,6,0.04836006036727
"R_1mPDNtALjSoX9CL",6,5,6,6,79,"robin","non-diagnostic","ND1",45,1,"MTurk",2,5,5.75,-0.182131246190547
"R_8pq1dhapS3V3zVf",6,7,6,6,77,"robin","non-diagnostic","ND1",57,1,"MTurk",7,2,6.25,0.0422095378643599
"R_3R2WXFkkSdrBF2m",5,6,6,6,85,"robin","non-diagnostic","ND1",47,2,"MTurk",7,2,5.75,0.0545105828701802
"R_1DP5Q47nhvMiqvX",3,3,4,5,64,"robin","non-diagnostic","ND1",29,1,"MTurk",7,5,3.75,-1.98662139380963
"R_2RPTcgR2VciZjfs",5,7,6,6,73,"robin","non-diagnostic","ND1",28,1,"MTurk",7,5,6,-0.267162378380367
"R_2P0s6wSqaqbGAJl",6,6,6,6,77,"robin","non-diagnostic","ND1",35,2,"MTurk",7,5,6,-0.109401159006548
"R_2bQzibeofHxevtk",6,7,7,6,70,"robin","non-diagnostic","ND1",30,2,"MTurk",7,2,6.5,-0.0822618991689141
"R_1NwydnV8cNKl4wy",7,7,7,6,100,"robin","non-diagnostic","ND1",49,1,"MTurk",7,2,6.75,1.25255794300563
"R_1f0Z2zEqFvfd7px",6,5,4,5,55,"robin","non-diagnostic","ND1",50,1,"MTurk",7,2,5,-1.58353065304618
"R_3nqtA4szUNLSMS9",5,5,4,5,76,"robin","non-diagnostic","ND1",40,1,"MTurk",7,2,4.75,-0.906894948204544
"R_3mn3zDDzax7r6xW",7,7,7,6,96,"robin","non-diagnostic","ND1",31,2,"MTurk",7,5,6.75,1.09479672363181
"R_3HGo9LOPpY4eHWg",6,6,7,6,79,"robin","non-diagnostic","ND1",34,2,"MTurk",7,2,6.25,0.121090147551269
"R_SUKj7MLsIbPrOMx",7,7,7,7,96,"robin","non-diagnostic","ND1",29,1,"MTurk",7,2,7,1.24640742050272
"R_7P6DggR4bSfzHJn",4,5,6,1,64,"robin","non-diagnostic","ND1",26,1,"MTurk",7,2,4,-1.83501069693872
"R_1pRQRcae0QThxbO",7,7,7,7,97,"robin","non-diagnostic","ND1",52,2,"MTurk",7,2,7,1.28584772534618
"R_rpVCtGKTxKS0RhL",7,6,6,7,97,"robin","non-diagnostic","ND1",45,2,"MTurk",7,2,6.5,0.98262633160436
"R_11i3XMoHQ19AFNz",2,4,1,4,70,"robin","non-diagnostic","ND1",25,1,"MTurk",7,2,2.75,-2.35642235223254
"R_2ALnPH5SjS8glvQ",6,7,4,6,80,"robin","non-diagnostic","ND1",26,1,"MTurk",7,2,5.75,-0.142690941347093
"R_3oyZkz8c1DPm2Oe",6,6,6,6,85,"robin","non-diagnostic","ND1",30,2,"MTurk",7,2,6,0.206121279741088
"R_3jceuV2DNt8S8WE",6,2,6,4,85,"robin","non-diagnostic","ND1",32,1,"MTurk",4,5,4.5,-0.703542901484361
"R_PRL4JG3rMK765uF",7,7,7,7,100,"robin","non-diagnostic","ND1",38,1,"MTurk",7,2,7,1.40416863987654
"R_PthrUPHBNIF6FKp",6,7,6,7,90,"robin","non-diagnostic","ND1",30,1,"MTurk",7,3,6.5,0.706544197700178
"R_1NsOuMlw9am3ejx",5,6,6,6,90,"robin","non-diagnostic","ND1",23,2,"MTurk",7,2,5.75,0.251712107087453
"R_1rdG7kchmtS1CU1",4,4,4,3,48,"robin","non-diagnostic","ND1",55,2,"MTurk",7,2,3.75,-2.61766627130491
"R_2BbRXGXnMcH9yns",7,7,7,7,100,"robin","non-diagnostic","ND1",25,2,"MTurk",7,2,7,1.40416863987654
"R_2czKjOQkRw6iQjs",7,6,7,7,83,"robin","non-diagnostic","ND1",29,2,"MTurk",7,2,6.75,0.582072760666904
"R_3dQKT0WZISycX4t",6,6,6,6,80,"robin","non-diagnostic","ND1",47,1,"MTurk",7,3,6,0.00891975552381542
"R_1JOT6XOa89rnM9z",4,5,5,5,58,"robin","non-diagnostic","ND1",29,1,"MTurk",7,5,4.75,-1.61682043538673
"R_O7PcKBo6UeSvQRP",5,3,7,7,45,"robin","non-diagnostic","ND1",44,1,"MTurk",7,2,5.5,-1.67471230773891
"R_T60FgmleRupZjBn",6,6,6,5,90,"robin","non-diagnostic","ND1",30,1,"MTurk",1,2,5.75,0.251712107087453
"R_r3mFZVXVi72KO3L",7,7,1,7,91,"robin","non-diagnostic","ND1",40,2,"MTurk",7,2,5.5,0.13954171506
"R_uelYTdyhrNhjz5D",7,7,7,7,100,"robin","non-diagnostic","ND1",31,1,"MTurk",7,2,7,1.40416863987654
"R_1rugU3arsS4vVPT",6,5,6,7,86,"robin","non-diagnostic","ND1",33,2,"MTurk",7,3,6,0.245561584584543
"R_2YDq8kuV0Cm81Uy",5,5,5,5,54,"robin","non-diagnostic","ND1",44,1,"MTurk",7,2,5,-1.62297095788964
"R_YWGNypgB1Tk6KEF",6,6,5,6,73,"robin","non-diagnostic","ND1",49,2,"MTurk",7,2,5.75,-0.418773075251275
"R_8Ikz440B5nPKLcZ",5,4,5,5,92,"robin","non-diagnostic","ND1",37,1,"MTurk",7,2,4.75,-0.275850070709271
"R_38j85DE2y1tPZ85",7,7,7,7,92,"robin","non-diagnostic","ND1",29,1,"MTurk",7,5,7,1.0886462011289
"R_DvpmT2YfeFmWxiN",6,4,7,5,75,"robin","non-diagnostic","ND1",35,1,"MTurk",7,2,5.5,-0.491503162435274
"R_3G2PjHq4qk0W3Id",7,7,7,7,98,"robin","non-diagnostic","ND1",29,1,"MTurk",2,2,7,1.32528803018963
"R_sp84uJcwZrEgndv",7,7,7,7,100,"robin","non-diagnostic","ND1",39,1,"MTurk",7,2,7,1.40416863987654
"R_2QRtyJuQGD7n6AQ",7,7,7,7,95,"robin","non-diagnostic","ND1",35,1,"MTurk",7,2,7,1.20696711565927
"R_12FmRgxmCv7YZoe",6,5,7,6,99,"robin","non-diagnostic","ND1",28,2,"MTurk",7,2,6,0.758285547549453
"R_2zUziAObMzI2nRV",4,7,5,5,62,"robin","non-diagnostic","ND1",25,2,"MTurk",7,2,5.25,-1.15583782227109
"R_pfo6xsgwsnO3chb",7,7,7,7,96,"robin","non-diagnostic","ND1",27,1,"MTurk",7,5,7,1.24640742050272
"R_3KZvIYp83QhoRcF",4,4,5,5,62,"robin","non-diagnostic","ND1",29,1,"MTurk",7,5,4.5,-1.61066991288382
"R_1go1F8GYJUBDaRn",6,7,7,7,98,"robin","non-diagnostic","ND1",30,1,"MTurk",1,2,6.75,1.17367733331872
"R_3J3mUK54ANgjAzj",5,5,6,6,76,"robin","non-diagnostic","ND1",43,2,"MTurk",7,2,5.5,-0.45206285759182
"R_1jct98ZyziccpOl",7,7,7,7,76,"robin","non-diagnostic","ND1",31,2,"MTurk",2,2,7,0.45760132363363
"R_3qDlCOXztlryVAh",4,4,5,7,86,"robin","non-diagnostic","ND1",25,2,"MTurk",7,5,5,-0.36088120289909
"R_Z3vOTiRc8aIqCpH",4,6,7,3,68,"robin","non-diagnostic","ND1",24,1,"MTurk",7,2,5,-1.07080669008127
"R_3COBCPHeUsUva17",6,6,7,6,94,"robin","non-diagnostic","ND1",49,2,"MTurk",7,5,6.25,0.712694720203088
"R_RLGtCxULjEsbqCZ",4,6,3,3,71,"robin","non-diagnostic","ND1",22,1,"MTurk",3,2,4,-1.55892856303454
"R_2gBg3C31EmqMZI5",2,6,7,7,100,"robin","non-diagnostic","ND1",30,1,"MTurk",1,2,5.5,0.494504458651091
"R_2AYUyqrsM1lXmZw",7,7,6,7,83,"robin","non-diagnostic","ND1",30,2,"MTurk",1,5,6.75,0.582072760666904
"R_3P6wpMvrqgktdde",6,6,6,6,90,"robin","non-diagnostic","ND1",46,1,"MTurk",7,2,6,0.403322803958361
"R_3PiQbFiPujrOXNk",7,7,7,7,99,"robin","non-diagnostic","ND1",62,1,"MTurk",7,5,7,1.36472833503309
"R_1FJtj9QgKnVIZvv",7,7,7,7,100,"robin","non-diagnostic","ND1",40,2,"MTurk",7,2,7,1.40416863987654
"R_1GwucqsZszrScxD",6,7,6,6,75,"robin","non-diagnostic","ND1",37,1,"MTurk",1,5,6.25,-0.0366710718225493
"R_1nZNmcnPNh2Lxm3",5,5,6,6,71,"robin","non-diagnostic","ND1",32,1,"MTurk",7,2,5.5,-0.649264381809093
"R_22WeVo5OrbZvT8D",6,5,6,7,83,"robin","non-diagnostic","ND1",35,1,"MTurk",7,3,6,0.127240670054179
"R_2R30WuLK8CqvZKP",6,5,5,6,78,"robin","non-diagnostic","ND1",30,1,"MTurk",7,5,5.5,-0.37318224790491
"R_2cddODWYlDB6gVp",7,7,7,7,82,"robin","non-diagnostic","ND1",33,2,"MTurk",7,1,7,0.694243152694358
"R_vOe8pga3zUeNDq1",7,7,7,7,100,"robin","non-diagnostic","ND1",37,1,"MTurk",7,2,7,1.40416863987654
"R_2dWPu1u19Z5M7kl",6,6,6,6,74,"robin","non-diagnostic","ND1",31,1,"MTurk",7,2,6,-0.227722073536912
"R_3MS8rXwIjZnCYsz",5,4,5,4,58,"robin","non-diagnostic","ND1",31,1,"MTurk",1,2,4.5,-1.76843113225764
"R_3qlgYF0DKilt9sU",6,7,7,6,87,"robin","non-diagnostic","ND1",34,2,"MTurk",7,2,6.5,0.588223283169814
"R_1OwZqMyu6QdH1LI",7,6,7,6,90,"robin","non-diagnostic","ND1",32,2,"MTurk",1,5,6.5,0.706544197700178
"R_1jUJGdOgw4OvTw0",6,6,6,6,84,"robin","non-diagnostic","ND1",38,1,"MTurk",7,5,6,0.166680974897634
"R_2rqlfDriD6f9X4i",7,7,7,7,90,"robin","non-diagnostic","ND1",38,1,"MTurk",7,2,7,1.00976559144199
"R_24HHhODDjdodEBn",5,6,4,7,79,"robin","non-diagnostic","ND1",30,2,"MTurk",7,2,5.5,-0.333741943061456
"R_2fv2MjZwrnpX3x5",7,7,7,7,100,"robin","non-diagnostic","ND1",30,1,"MTurk",7,2,7,1.40416863987654
"R_2vhRLJASea5SK52",6,7,6,6,88,"robin","non-diagnostic","ND1",35,2,"MTurk",7,2,6.25,0.476052891142361
"R_3fW76HcJOMFArYp",6,7,6,7,92,"robin","non-diagnostic","ND1",24,1,"MTurk",7,2,6.5,0.785424807387087
"R_sUzKhdBNLYUt68x",6,5,4,7,39,"robin","non-diagnostic","ND1",42,1,"MTurk",7,2,5.5,-1.91135413679964
"R_2tEw8qPjAe4BGUH",7,6,6,7,83,"robin","non-diagnostic","ND1",30,2,"MTurk",7,3,6.5,0.430462063795996
"R_2BlN7goK3AeEOb2",5,6,5,5,74,"robin","non-diagnostic","ND1",32,1,"MTurk",7,5,5.25,-0.682554164149637
"R_1LpdfVbOEOxz5jE",7,7,5,3,90,"robin","non-diagnostic","ND1",31,2,"MTurk",7,2,5.5,0.100101410216545
"R_10UGVvr65EsmHJf",7,7,7,7,100,"robin","non-diagnostic","ND1",29,1,"MTurk",7,2,7,1.40416863987654
"R_3qK9DPVw7qLWnrx",6,7,7,6,88,"robin","non-diagnostic","ND1",63,2,"MTurk",7,2,6.5,0.627663588013269
"R_1qfX2j0DbubD7IR",7,5,6,6,79,"robin","non-diagnostic","ND1",25,2,"MTurk",7,2,6,-0.0305205493196392
"R_1f2bUbqCEsUGpwB",2,6,4,5,81,"robin","non-diagnostic","ND1",24,1,"MTurk",7,4,4.25,-1.01291481772909
"R_3FWCgoTijJvY7Zp",4,6,7,5,77,"robin","non-diagnostic","ND1",24,2,"MTurk",7,1,5.5,-0.412622552748365
"R_1jAQRLmtaMhy6az",7,3,4,5,86,"robin","non-diagnostic","ND1",24,1,"MTurk",7,4,4.75,-0.512491899769998
"R_01bQw6KHbVJJK5b",5,7,5,7,73,"robin","non-diagnostic","ND1",30,2,"MTurk",7,2,6,-0.267162378380367
"R_doMSH78NRi0rZN7",6,7,4,6,87,"robin","non-diagnostic","ND1",25,2,"MTurk",7,2,5.75,0.133391192557089
"R_1d0TYfWfk3Jw20P",5,3,3,3,67,"robin","non-diagnostic","ND1",26,1,"MTurk",7,2,3.5,-2.01991117615018
