"ResponseId","sam_R1","sam_R2","sam_R3","sam_R4","sam_M1","sam_scenario","sam_condition","sam_diagnostic12","sam_valence","sam_R_tot","robin_R1","robin_R2","robin_R3","robin_R4","robin_M1","robin_scenario","robin_condition","robin_diagnostic12","robin_valence","robin_R_tot","francis_R1","francis_R2","francis_R3","francis_R4","francis_M1","francis_scenario","francis_condition","francis_diagnostic12","francis_valence","francis_R_tot","alex_R1","alex_R2","alex_R3","alex_R4","alex_M1","alex_scenario","alex_condition","alex_diagnostic12","alex_valence","alex_R_tot","age","gender","attn_chk_1Q","attn_chk_2_Q"
"R_3ELx2BqRuHgMGdZ",6,5,4,5,65,"sam","non-diagnostic","ND2","good",5,5,4,3,5,60,"robin","diagnostic","NA","good",4.25,6,4,5,4,62,"francis","diagnostic","NA","bad",4.75,6,5,3,5,62,"alex","non-diagnostic","ND1","bad",4.75,32,2,7,2
"R_3m8Bkd6Yx09sQSd",7,6,6,7,69,"sam","non-diagnostic","ND2","good",6.5,7,7,7,6,76,"robin","diagnostic","NA","good",6.75,7,6,7,6,69,"francis","diagnostic","NA","bad",6.5,7,6,7,6,67,"alex","non-diagnostic","ND1","bad",6.5,32,1,1,5
"R_1Qz9fQZsza7Rhqp",4,5,6,7,82,"sam","non-diagnostic","ND2","good",5.5,5,7,6,5,82,"robin","diagnostic","NA","good",5.75,4,6,7,5,71,"francis","non-diagnostic","ND1","bad",5.5,5,2,7,6,80,"alex","diagnostic","NA","bad",5,55,2,7,4
"R_3HNqxTjvN00zDBa",5,5,4,5,61,"sam","non-diagnostic","ND2","good",4.75,6,5,4,5,58,"robin","diagnostic","NA","good",5,6,5,4,5,60,"francis","diagnostic","NA","bad",5,6,5,4,5,61,"alex","non-diagnostic","ND1","bad",5,47,1,7,2
"R_32MjWnVMV6SmIiV",7,7,7,7,91,"sam","non-diagnostic","ND2","good",7,7,7,7,7,92,"robin","diagnostic","NA","good",7,7,7,7,7,91,"francis","non-diagnostic","ND1","bad",7,7,7,7,7,86,"alex","diagnostic","NA","bad",7,25,1,1,5
"R_2t6cfUdGqtZyVBJ",5,7,6,7,85,"sam","non-diagnostic","ND2","good",6.25,6,6,7,5,100,"robin","diagnostic","NA","good",6,6,3,5,7,62,"francis","non-diagnostic","ND1","bad",5.25,7,4,6,7,96,"alex","diagnostic","NA","bad",6,35,2,7,2
"R_eM7XaFHR1lDfE3f",4,2,5,2,63,"sam","non-diagnostic","ND2","good",3.25,2,2,4,4,63,"robin","diagnostic","NA","good",3,3,2,6,3,63,"francis","diagnostic","NA","bad",3.5,5,4,2,3,63,"alex","non-diagnostic","ND1","bad",3.5,30,1,7,3
"R_1OOJR2BjzBMLsRM",7,7,6,5,76,"sam","non-diagnostic","ND2","good",6.25,6,7,3,6,80,"robin","diagnostic","NA","good",5.5,7,6,7,7,86,"francis","diagnostic","NA","bad",6.75,7,6,6,7,88,"alex","non-diagnostic","ND1","bad",6.5,30,1,2,5
"R_2fe4M4xMcesMnQd",3,4,7,5,72,"sam","non-diagnostic","ND2","good",4.75,3,4,3,4,78,"robin","diagnostic","NA","good",3.5,3,4,6,4,52,"francis","non-diagnostic","ND1","bad",4.25,3,4,3,3,74,"alex","diagnostic","NA","bad",3.25,30,1,7,3
"R_29gnzkTiyIBQQLM",6,6,7,6,81,"sam","non-diagnostic","ND2","good",6.25,6,7,7,7,72,"robin","diagnostic","NA","good",6.75,6,7,7,6,79,"francis","diagnostic","NA","bad",6.5,7,7,6,7,73,"alex","non-diagnostic","ND1","bad",6.75,30,1,7,3
"R_3DelChUK9qVOp9K",6,5,6,5,72,"sam","non-diagnostic","ND2","good",5.5,6,5,6,5,72,"robin","diagnostic","NA","good",5.5,6,5,6,5,73,"francis","non-diagnostic","ND1","bad",5.5,5,6,5,6,67,"alex","diagnostic","NA","bad",5.5,54,2,7,5
"R_3fqSvDIIiKPYD0A",6,6,6,6,90,"sam","non-diagnostic","ND2","good",6,6,6,6,6,90,"robin","diagnostic","NA","good",6,2,2,2,2,15,"francis","diagnostic","NA","bad",2,3,3,3,3,30,"alex","non-diagnostic","ND1","bad",3,36,1,7,2
"R_3OlbV7oO6TeI0I8",6,4,3,3,95,"sam","non-diagnostic","ND2","good",4,5,5,7,5,96,"robin","diagnostic","NA","good",5.5,7,6,7,5,86,"francis","diagnostic","NA","bad",6.25,7,6,7,6,88,"alex","non-diagnostic","ND1","bad",6.5,47,2,1,2
"R_3lKqLFPqXEoQDXF",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,1,1,0,"francis","non-diagnostic","ND1","bad",1,1,1,1,1,0,"alex","diagnostic","NA","bad",1,19,2,2,2
"R_3G1G1mq6OZecRQt",7,7,7,7,92,"sam","non-diagnostic","ND2","good",7,6,6,7,7,90,"robin","diagnostic","NA","good",6.5,4,1,2,2,19,"francis","non-diagnostic","ND1","bad",2.25,2,2,2,1,16,"alex","diagnostic","NA","bad",1.75,36,1,7,2
"R_1g1rZyRwFSm1Rte",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,1,1,0,"francis","non-diagnostic","ND1","bad",1,1,1,1,1,0,"alex","diagnostic","NA","bad",1,47,1,7,2
"R_2cAPDiHSKRYYCqs",6,6,6,6,84,"sam","non-diagnostic","ND2","good",6,6,7,6,6,90,"robin","diagnostic","NA","good",6.25,4,5,3,4,55,"francis","diagnostic","NA","bad",4,3,2,3,4,35,"alex","non-diagnostic","ND1","bad",3,30,1,7,2
"R_12ilrf9uhoJTAk8",7,5,7,6,98,"sam","non-diagnostic","ND2","good",6.25,5,7,5,7,100,"robin","diagnostic","NA","good",6,6,6,7,6,100,"francis","diagnostic","NA","bad",6.25,5,7,6,7,100,"alex","non-diagnostic","ND1","bad",6.25,43,1,7,2
"R_325wlK9gshB3rfd",7,7,6,7,100,"sam","non-diagnostic","ND2","good",6.75,7,7,6,7,100,"robin","diagnostic","NA","good",6.75,2,2,2,2,20,"francis","non-diagnostic","ND1","bad",2,2,2,4,3,25,"alex","diagnostic","NA","bad",2.75,63,2,7,2
"R_OoJ508YTEuqiTAt",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,7,7,7,7,100,"francis","diagnostic","NA","bad",7,7,7,7,7,100,"alex","non-diagnostic","ND1","bad",7,47,1,7,2
"R_2fwAYyAbFrDK03O",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,1,1,0,"francis","non-diagnostic","ND1","bad",1,1,1,1,1,0,"alex","diagnostic","NA","bad",1,42,2,7,5
"R_27vacb3d9QZ1yfG",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,6,7,7,7,98,"robin","diagnostic","NA","good",6.75,7,6,7,7,100,"francis","diagnostic","NA","bad",6.75,6,7,7,6,100,"alex","non-diagnostic","ND1","bad",6.5,45,2,7,2
"R_1roxkngPlzgi89l",5,6,7,7,79,"sam","non-diagnostic","ND2","good",6.25,4,6,7,6,72,"robin","diagnostic","NA","good",5.75,5,6,7,7,77,"francis","non-diagnostic","ND1","bad",6.25,5,6,5,7,70,"alex","diagnostic","NA","bad",5.75,31,2,4,5
"R_2D5rtFCHvPQkECO",7,6,7,7,100,"sam","non-diagnostic","ND2","good",6.75,6,6,7,7,96,"robin","diagnostic","NA","good",6.5,7,6,6,7,97,"francis","non-diagnostic","ND1","bad",6.5,7,6,6,7,99,"alex","diagnostic","NA","bad",6.5,32,2,7,3
"R_2U0dPxMYBqSQbZL",1,5,3,4,84,"sam","non-diagnostic","ND2","good",3.25,1,3,1,7,86,"robin","diagnostic","NA","good",3,3,7,4,6,39,"francis","non-diagnostic","ND1","bad",5,6,3,2,4,67,"alex","diagnostic","NA","bad",3.75,31,1,1,2
"R_21FFOAORfG7GUXa",6,7,5,6,89,"sam","non-diagnostic","ND2","good",6,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,1,1,16,"francis","non-diagnostic","ND1","bad",1,1,1,1,1,0,"alex","diagnostic","NA","bad",1,30,2,7,2
"R_1kUJn1ymugd78Jt",4,5,6,6,58,"sam","non-diagnostic","ND2","good",5.25,5,5,6,5,67,"robin","diagnostic","NA","good",5.25,5,6,6,5,62,"francis","diagnostic","NA","bad",5.5,5,6,5,6,64,"alex","non-diagnostic","ND1","bad",5.5,30,2,7,3
"R_Ugw7Db8LY6H7Ivn",6,6,6,6,87,"sam","non-diagnostic","ND2","good",6,6,6,6,6,82,"robin","diagnostic","NA","good",6,2,2,1,2,24,"francis","non-diagnostic","ND1","bad",1.75,2,2,2,2,22,"alex","diagnostic","NA","bad",2,42,2,7,2
"R_3EbBjVQrzXEWnWH",6,6,6,6,72,"sam","non-diagnostic","ND2","good",6,7,7,7,7,91,"robin","diagnostic","NA","good",7,3,3,3,3,20,"francis","diagnostic","NA","bad",3,5,5,5,5,30,"alex","non-diagnostic","ND1","bad",5,47,2,7,2
"R_PFirO3JeJxcesrn",5,4,6,4,74,"sam","non-diagnostic","ND2","good",4.75,6,3,5,6,73,"robin","diagnostic","NA","good",5,6,5,3,4,53,"francis","diagnostic","NA","bad",4.5,6,5,4,3,68,"alex","non-diagnostic","ND1","bad",4.5,24,2,7,2
"R_20Y7rCGxsbc93vS",6,5,6,6,60,"sam","non-diagnostic","ND2","good",5.75,7,6,6,6,60,"robin","diagnostic","NA","good",6.25,4,5,5,4,41,"francis","non-diagnostic","ND1","bad",4.5,5,5,5,5,58,"alex","diagnostic","NA","bad",5,55,2,7,2
"R_3HhUYCaTCtoCaNi",7,7,7,7,97,"sam","non-diagnostic","ND2","good",7,7,7,7,7,93,"robin","diagnostic","NA","good",7,1,1,1,1,7,"francis","diagnostic","NA","bad",1,3,3,3,3,50,"alex","non-diagnostic","ND1","bad",3,63,1,7,2
"R_3PnVJCV68nTNRwQ",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,92,"robin","diagnostic","NA","good",7,1,1,1,1,0,"francis","diagnostic","NA","bad",1,1,1,1,1,0,"alex","non-diagnostic","ND1","bad",1,38,2,7,2
"R_R93UqT1boYt6VB7",6,7,6,7,95,"sam","non-diagnostic","ND2","good",6.5,6,7,6,6,96,"robin","diagnostic","NA","good",6.25,6,7,6,7,95,"francis","non-diagnostic","ND1","bad",6.5,6,7,6,7,97,"alex","diagnostic","NA","bad",6.5,56,2,7,1
"R_6RwJ1IIeGUUwGIN",5,5,6,7,100,"sam","non-diagnostic","ND2","good",5.75,5,4,7,7,100,"robin","diagnostic","NA","good",5.75,5,6,6,6,100,"francis","diagnostic","NA","bad",5.75,6,5,6,5,100,"alex","non-diagnostic","ND1","bad",5.5,43,2,7,3
"R_26a3BgIUBxl8mDo",5,6,5,6,64,"sam","non-diagnostic","ND2","good",5.5,5,5,6,6,65,"robin","diagnostic","NA","good",5.5,4,5,5,5,63,"francis","non-diagnostic","ND1","bad",4.75,4,5,5,6,63,"alex","diagnostic","NA","bad",5,30,2,7,3
"R_1kHvnMUeDecr1tN",7,7,7,7,95,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,1,1,5,"francis","diagnostic","NA","bad",1,2,3,4,2,25,"alex","non-diagnostic","ND1","bad",2.75,46,1,7,2
"R_1rCHwZvpYMsyCMd",6,6,6,6,91,"sam","non-diagnostic","ND2","good",6,6,6,6,6,90,"robin","diagnostic","NA","good",6,2,2,2,2,10,"francis","diagnostic","NA","bad",2,6,6,6,6,22,"alex","non-diagnostic","ND1","bad",6,43,2,7,5
"R_1rPygxCeMDQUexb",6,5,4,5,64,"sam","non-diagnostic","ND2","good",5,6,4,5,5,63,"robin","diagnostic","NA","good",5,6,4,3,5,68,"francis","non-diagnostic","ND1","bad",4.5,5,6,4,4,66,"alex","diagnostic","NA","bad",4.75,53,1,7,5
"R_1gH3rpDOC12iwC3",5,7,6,7,80,"sam","non-diagnostic","ND2","good",6.25,7,5,7,6,81,"robin","diagnostic","NA","good",6.25,6,7,5,7,100,"francis","non-diagnostic","ND1","bad",6.25,6,7,5,7,47,"alex","diagnostic","NA","bad",6.25,34,2,1,2
"R_28HXJStwxXep31i",5,6,7,7,76,"sam","non-diagnostic","ND2","good",6.25,5,6,6,7,72,"robin","diagnostic","NA","good",6,4,6,6,7,87,"francis","diagnostic","NA","bad",5.75,5,6,7,7,73,"alex","non-diagnostic","ND1","bad",6.25,50,1,7,2
"R_22odLSeoVECiy8m",6,6,6,6,92,"sam","non-diagnostic","ND2","good",6,6,6,6,6,95,"robin","diagnostic","NA","good",6,3,3,3,3,8,"francis","non-diagnostic","ND1","bad",3,2,2,2,2,6,"alex","diagnostic","NA","bad",2,28,1,7,2
"R_2ya4hTT9Z4bU5L1",5,5,5,5,70,"sam","non-diagnostic","ND2","good",5,5,4,5,5,59,"robin","diagnostic","NA","good",4.75,5,5,5,5,62,"francis","non-diagnostic","ND1","bad",5,5,5,5,5,66,"alex","diagnostic","NA","bad",5,31,2,7,2
"R_2cpcp4VQbMXy0Lv",5,4,4,5,74,"sam","non-diagnostic","ND2","good",4.5,6,6,5,4,64,"robin","diagnostic","NA","good",5.25,6,5,4,4,65,"francis","diagnostic","NA","bad",4.75,3,5,4,6,71,"alex","non-diagnostic","ND1","bad",4.5,63,2,2,2
"R_3PvobcXy5EMMq77",5,7,2,6,77,"sam","non-diagnostic","ND2","good",5,5,7,4,6,59,"robin","diagnostic","NA","good",5.5,5,7,3,6,81,"francis","non-diagnostic","ND1","bad",5.25,7,4,6,5,71,"alex","diagnostic","NA","bad",5.5,35,2,7,2
"R_sbRgkf2dwHEVrdn",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,1,1,7,"francis","diagnostic","NA","bad",1,1,1,1,1,4,"alex","non-diagnostic","ND1","bad",1,37,2,7,2
"R_07XnSaHQlByGCmB",5,6,7,6,90,"sam","non-diagnostic","ND2","good",6,7,7,6,5,100,"robin","diagnostic","NA","good",6.25,1,5,4,3,15,"francis","non-diagnostic","ND1","bad",3.25,6,6,7,1,93,"alex","diagnostic","NA","bad",5,43,1,7,2
"R_2wtqscxBcpJMzd3",7,7,7,7,92,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,1,1,1,1,0,"francis","non-diagnostic","ND1","bad",1,1,1,1,1,10,"alex","diagnostic","NA","bad",1,32,1,7,2
"R_2eXtjIQWeIhsqUA",6,4,5,1,76,"sam","non-diagnostic","ND2","good",4,7,5,1,1,71,"robin","diagnostic","NA","good",3.5,7,4,4,1,76,"francis","non-diagnostic","ND1","bad",4,7,4,7,7,81,"alex","diagnostic","NA","bad",6.25,33,1,7,2
"R_2PpZ0B9mCxDhbnB",5,6,6,5,72,"sam","non-diagnostic","ND2","good",5.5,5,5,4,4,72,"robin","diagnostic","NA","good",4.5,5,6,6,5,90,"francis","diagnostic","NA","bad",5.5,5,6,4,4,40,"alex","non-diagnostic","ND1","bad",4.75,33,1,7,2
"R_3fOkEgai8tqMuHv",6,5,6,6,87,"sam","non-diagnostic","ND2","good",5.75,5,4,6,5,83,"robin","diagnostic","NA","good",5,3,4,2,3,18,"francis","diagnostic","NA","bad",3,6,5,6,5,79,"alex","non-diagnostic","ND1","bad",5.5,28,2,7,2
"R_23X1eNRq5i1fRJQ",5,7,5,7,79,"sam","non-diagnostic","ND2","good",6,6,7,5,7,93,"robin","diagnostic","NA","good",6.25,7,5,6,5,93,"francis","non-diagnostic","ND1","bad",5.75,6,6,7,7,88,"alex","diagnostic","NA","bad",6.5,30,2,7,2
"R_snduLq8SXTYEZBT",6,7,7,6,65,"sam","non-diagnostic","ND2","good",6.5,6,7,6,6,70,"robin","diagnostic","NA","good",6.25,6,7,7,6,67,"francis","non-diagnostic","ND1","bad",6.5,6,7,6,6,72,"alex","diagnostic","NA","bad",6.25,25,1,7,2
"R_22Mna4YXbdi1WFW",6,7,7,6,80,"sam","non-diagnostic","ND2","good",6.5,6,7,6,6,80,"robin","diagnostic","NA","good",6.25,6,7,6,7,76,"francis","non-diagnostic","ND1","bad",6.5,7,6,6,7,69,"alex","diagnostic","NA","bad",6.5,48,2,7,1
"R_Xw9OjovmR3tAaQN",6,5,6,5,54,"sam","non-diagnostic","ND2","good",5.5,4,6,5,6,58,"robin","diagnostic","NA","good",5.25,5,6,6,5,52,"francis","diagnostic","NA","bad",5.5,5,4,6,5,52,"alex","non-diagnostic","ND1","bad",5,38,1,7,2
"R_1QmXYj1ke8h3YVe",6,6,6,6,63,"sam","non-diagnostic","ND2","good",6,7,6,5,3,54,"robin","diagnostic","NA","good",5.25,7,6,6,6,54,"francis","diagnostic","NA","bad",6.25,6,6,6,7,53,"alex","non-diagnostic","ND1","bad",6.25,52,2,1,5
"R_5drue1inSEdkCQx",6,5,6,6,75,"sam","non-diagnostic","ND2","good",5.75,6,6,7,6,88,"robin","diagnostic","NA","good",6.25,3,2,3,2,22,"francis","non-diagnostic","ND1","bad",2.5,3,2,2,3,22,"alex","diagnostic","NA","bad",2.5,40,1,7,2
"R_10vglpOSQHzMbY6",6,5,6,6,100,"sam","non-diagnostic","ND2","good",5.75,6,5,6,6,89,"robin","diagnostic","NA","good",5.75,6,5,6,5,92,"francis","diagnostic","NA","bad",5.5,6,4,6,6,84,"alex","non-diagnostic","ND1","bad",5.5,38,1,7,2
"R_3flUohptanmsOpV",1,7,6,4,50,"sam","non-diagnostic","ND2","good",4.5,4,7,2,1,61,"robin","diagnostic","NA","good",3.5,5,6,1,4,62,"francis","non-diagnostic","ND1","bad",4,4,6,3,6,64,"alex","diagnostic","NA","bad",4.75,24,1,7,2
"R_1NCj6JdxQnJJ8PJ",5,5,5,5,51,"sam","non-diagnostic","ND2","good",5,5,5,5,5,51,"robin","diagnostic","NA","good",5,5,5,5,5,51,"francis","diagnostic","NA","bad",5,3,3,3,3,49,"alex","non-diagnostic","ND1","bad",3,39,2,7,5
"R_YWWlqqkeW7W24y5",6,6,7,7,86,"sam","non-diagnostic","ND2","good",6.5,5,6,6,7,84,"robin","diagnostic","NA","good",6,2,1,2,1,19,"francis","diagnostic","NA","bad",1.5,1,3,1,2,15,"alex","non-diagnostic","ND1","bad",1.75,32,2,7,2
"R_3n8zH6Rt48CafGq",7,7,7,7,99,"sam","non-diagnostic","ND2","good",7,7,7,4,4,100,"robin","diagnostic","NA","good",5.5,1,1,1,1,0,"francis","diagnostic","NA","bad",1,1,1,1,2,9,"alex","non-diagnostic","ND1","bad",1.25,35,1,7,2
"R_3gLWrxwAl6AAaBa",7,4,4,5,88,"sam","non-diagnostic","ND2","good",5,1,6,4,4,92,"robin","diagnostic","NA","good",3.75,3,7,4,3,75,"francis","non-diagnostic","ND1","bad",4.25,7,4,1,6,69,"alex","diagnostic","NA","bad",4.5,30,1,7,2
"R_4ZxuPMFvkqP8k8h",6,3,5,7,71,"sam","non-diagnostic","ND2","good",5.25,6,4,7,5,82,"robin","diagnostic","NA","good",5.5,5,6,7,4,81,"francis","non-diagnostic","ND1","bad",5.5,5,2,7,6,82,"alex","diagnostic","NA","bad",5,55,2,7,4
"R_p6h18IiHZVQWa9r",6,5,7,6,68,"sam","non-diagnostic","ND2","good",6,5,7,6,7,65,"robin","diagnostic","NA","good",6.25,6,5,7,6,80,"francis","diagnostic","NA","bad",6,5,7,7,5,83,"alex","non-diagnostic","ND1","bad",6,25,1,7,4
"R_TvgET0UF51aher7",6,6,7,6,84,"sam","non-diagnostic","ND2","good",6.25,6,6,7,7,86,"robin","diagnostic","NA","good",6.5,2,1,1,2,21,"francis","non-diagnostic","ND1","bad",1.5,1,2,1,2,23,"alex","diagnostic","NA","bad",1.5,36,1,7,2
"R_zYer7rPgbsBeZ1L",6,4,5,5,85,"sam","non-diagnostic","ND2","good",5,5,6,5,4,72,"robin","diagnostic","NA","good",5,5,4,7,4,72,"francis","diagnostic","NA","bad",5,4,5,5,6,69,"alex","non-diagnostic","ND1","bad",5,28,1,7,2
"R_vvtcMUcY2VKeciB",6,6,4,6,81,"sam","non-diagnostic","ND2","good",5.5,7,5,4,6,91,"robin","diagnostic","NA","good",5.5,7,6,6,6,86,"francis","non-diagnostic","ND1","bad",6.25,7,6,6,5,80,"alex","diagnostic","NA","bad",6,34,1,2,5
"R_2BaeXaebK666fsX",1,7,6,5,59,"sam","non-diagnostic","ND2","good",4.75,3,4,5,4,50,"robin","diagnostic","NA","good",4,1,6,5,3,54,"francis","non-diagnostic","ND1","bad",3.75,1,6,6,4,46,"alex","diagnostic","NA","bad",4.25,25,1,7,2
"R_3KD6mXOm1WjTIC9",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,100,"robin","diagnostic","NA","good",7,2,1,1,1,5,"francis","non-diagnostic","ND1","bad",1.25,1,1,1,1,8,"alex","diagnostic","NA","bad",1,37,1,7,2
"R_3j6ewEWTqgGYVLk",4,5,6,7,77,"sam","non-diagnostic","ND2","good",5.5,6,7,7,5,78,"robin","diagnostic","NA","good",6.25,4,5,7,7,88,"francis","diagnostic","NA","bad",5.75,7,6,5,5,81,"alex","non-diagnostic","ND1","bad",5.75,40,2,7,2
"R_3RqiSAHbFawjz7u",6,6,6,6,85,"sam","non-diagnostic","ND2","good",6,6,6,6,6,85,"robin","diagnostic","NA","good",6,2,2,2,2,10,"francis","diagnostic","NA","bad",2,2,2,2,2,10,"alex","non-diagnostic","ND1","bad",2,27,1,2,2
"R_2pXBRqiVT97zukF",6,5,3,2,71,"sam","non-diagnostic","ND2","good",4,6,5,3,5,59,"robin","diagnostic","NA","good",4.75,6,3,6,4,62,"francis","diagnostic","NA","bad",4.75,5,6,5,4,62,"alex","non-diagnostic","ND1","bad",5,32,2,7,2
"R_2ZKAETimlGm6Ego",5,6,5,7,87,"sam","non-diagnostic","ND2","good",5.75,7,6,7,5,93,"robin","diagnostic","NA","good",6.25,5,6,6,7,91,"francis","non-diagnostic","ND1","bad",6,7,6,7,6,86,"alex","diagnostic","NA","bad",6.5,40,1,2,2
"R_3j6AcxegxBlKUEQ",7,6,5,6,83,"sam","non-diagnostic","ND2","good",6,7,5,6,6,85,"robin","diagnostic","NA","good",6,7,6,5,6,84,"francis","diagnostic","NA","bad",6,7,6,5,6,90,"alex","non-diagnostic","ND1","bad",6,25,1,7,5
"R_3fdY8YPeSDHRpCc",7,6,6,6,85,"sam","non-diagnostic","ND2","good",6.25,7,6,5,6,81,"robin","diagnostic","NA","good",6,7,6,5,6,84,"francis","non-diagnostic","ND1","bad",6,7,6,5,6,80,"alex","diagnostic","NA","bad",6,25,1,7,5
"R_33CE3Z5QxrUKUf3",2,7,1,1,72,"sam","non-diagnostic","ND2","good",2.75,3,5,1,6,70,"robin","diagnostic","NA","good",3.75,1,7,3,1,61,"francis","non-diagnostic","ND1","bad",3,3,6,6,5,49,"alex","diagnostic","NA","bad",5,24,1,7,2
"R_3KoNx9YECQpgUlt",7,1,2,5,66,"sam","non-diagnostic","ND2","good",3.75,2,4,5,1,87,"robin","diagnostic","NA","good",3,2,2,4,6,93,"francis","diagnostic","NA","bad",3.5,3,3,7,7,78,"alex","non-diagnostic","ND1","bad",5,24,1,7,2
"R_1cS2mXDps5dsas0",6,6,7,7,79,"sam","non-diagnostic","ND2","good",6.5,5,6,6,5,65,"robin","diagnostic","NA","good",5.5,5,6,6,5,90,"francis","diagnostic","NA","bad",5.5,6,7,6,6,70,"alex","non-diagnostic","ND1","bad",6.25,25,1,2,5
"R_1OjZkzbWf2skM9g",4,6,5,6,59,"sam","non-diagnostic","ND2","good",5.25,6,4,6,5,60,"robin","diagnostic","NA","good",5.25,5,4,7,6,45,"francis","non-diagnostic","ND1","bad",5.5,5,6,4,5,40,"alex","diagnostic","NA","bad",5,31,1,7,2
"R_3FXnt8GFFgBgaiv",6,7,6,7,90,"sam","non-diagnostic","ND2","good",6.5,6,7,6,5,90,"robin","diagnostic","NA","good",6,6,7,7,5,90,"francis","non-diagnostic","ND1","bad",6.25,6,7,6,5,90,"alex","diagnostic","NA","bad",6,34,1,7,2
"R_2rNGWTDev2hZG84",6,7,6,7,90,"sam","non-diagnostic","ND2","good",6.5,6,7,6,7,90,"robin","diagnostic","NA","good",6.5,6,7,6,7,90,"francis","diagnostic","NA","bad",6.5,7,6,7,6,90,"alex","non-diagnostic","ND1","bad",6.5,32,2,7,2
"R_3EthhBusSgdoszs",5,7,6,6,72,"sam","non-diagnostic","ND2","good",6,6,4,7,6,75,"robin","diagnostic","NA","good",5.75,6,7,6,6,78,"francis","non-diagnostic","ND1","bad",6.25,5,7,6,6,68,"alex","diagnostic","NA","bad",6,25,1,7,5
"R_1opTCfYmChlCevq",3,4,5,6,78,"sam","non-diagnostic","ND2","good",4.5,4,5,6,7,74,"robin","diagnostic","NA","good",5.5,4,5,6,7,82,"francis","diagnostic","NA","bad",5.5,4,5,6,7,100,"alex","non-diagnostic","ND1","bad",5.5,28,2,1,5
"R_1jAM15gO7R6aBDC",7,6,5,5,90,"sam","non-diagnostic","ND2","good",5.75,7,7,6,6,93,"robin","diagnostic","NA","good",6.5,7,6,6,6,91,"francis","diagnostic","NA","bad",6.25,7,5,7,7,86,"alex","non-diagnostic","ND1","bad",6.5,36,1,7,5
"R_0rKrPvwsK4iV5xn",6,6,6,6,78,"sam","non-diagnostic","ND2","good",6,7,7,6,6,80,"robin","diagnostic","NA","good",6.5,2,1,2,2,22,"francis","non-diagnostic","ND1","bad",1.75,2,2,2,2,16,"alex","diagnostic","NA","bad",2,30,2,7,5
"R_VQ22D4bMIGFjE0F",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,7,7,84,"robin","diagnostic","NA","good",7,2,2,1,2,10,"francis","diagnostic","NA","bad",1.75,2,2,2,2,16,"alex","non-diagnostic","ND1","bad",2,36,1,7,5
"R_7QJWhrVNyphcl2x",5,5,5,5,75,"sam","non-diagnostic","ND2","good",5,5,5,5,5,75,"robin","diagnostic","NA","good",5,2,2,2,2,25,"francis","non-diagnostic","ND1","bad",2,2,2,2,2,20,"alex","diagnostic","NA","bad",2,52,1,7,2
"R_ZxwaHWs5pny2wtb",5,6,5,5,68,"sam","non-diagnostic","ND2","good",5.25,6,6,4,6,72,"robin","diagnostic","NA","good",5.5,3,3,2,4,34,"francis","diagnostic","NA","bad",3,2,3,4,4,37,"alex","non-diagnostic","ND1","bad",3.25,46,2,7,2
"R_1eD9Yp5vpSjZu93",7,7,7,7,75,"sam","non-diagnostic","ND2","good",7,7,7,7,7,89,"robin","diagnostic","NA","good",7,1,1,1,1,2,"francis","diagnostic","NA","bad",1,1,1,1,1,5,"alex","non-diagnostic","ND1","bad",1,38,2,7,5
"R_UGYe4wWvjvudTs5",5,4,4,7,76,"sam","non-diagnostic","ND2","good",5,5,2,2,5,69,"robin","diagnostic","NA","good",3.5,5,6,6,4,70,"francis","diagnostic","NA","bad",5.25,4,1,7,4,78,"alex","non-diagnostic","ND1","bad",4,23,1,7,2
"R_301P0lDQmLawW03",7,7,7,7,100,"sam","non-diagnostic","ND2","good",7,7,7,5,5,100,"robin","diagnostic","NA","good",6,1,1,1,1,0,"francis","non-diagnostic","ND1","bad",1,2,2,3,2,15,"alex","diagnostic","NA","bad",2.25,29,2,7,2
"R_2sbYw8hAWWkOt6O",6,2,2,5,68,"sam","non-diagnostic","ND2","good",3.75,2,5,6,6,86,"robin","diagnostic","NA","good",4.75,1,3,2,6,69,"francis","diagnostic","NA","bad",3,1,2,2,6,81,"alex","non-diagnostic","ND1","bad",2.75,24,1,7,2
